id	rank	argument
17	0.5555555560000001	7 million die every year from pollution, and its not including the animals, plants..the fossil gasses has huge influence on the pollution, and as we keep using the, every day there are more 20000 deads.
28	1.0	A ban on fossil fuels creates an impetus for research into alternative energy sources that isn't happening right now because the presence of fossil fuels makes investing in green energy risky.
29	0.833333333	A ban on fossil fuels demonstrates a commitment to energy alternatives and the environment that will signal to individual citizens they should also start caring.
31	0.9	A ban on fossil fuels would push people to drive less and carpool more often, this would decrease traffic which would be good for the environment and productivity.
71	0.545454545	Absolutely, the quicker the better. In the meantime, we could supplement gas with hemp oil now that it's legal. The damage it does is not worth the money, no matter how much.
105	0.833333333	Air pollution from fossil fuels creates poor air quality that contributes to asthma and other lung problems.
133	0.5555555560000001	Alternative energy sources can be continually replenished through natural processes, lending them to more stable prices compared to the volatility of fossil fuels.
134	0.818181818	Alternative energy sources have infinite potential for research and technological advancement because solar and wind energies are technologies, not fuels (which have innovation and depletion caps).
200	0.454545455	As long a they exist, there is no incentive to create renewable energy which is cleaner
213	0.545454545	As we run out of fossil fuels they get more and more expensive without research for an alternative, which will lead to a lack of energy crisis.
522	0.41176470600000004	Ban it will bring new green energy tech
527	0.8	Banning Fossil fuels will accelerate the technological development of environment friendly fuels. Making a progress in this field will make the new fuels cheaper, and it will benefit the environment in the long run.
537	0.8	Banning fossil fuels creates a huge incentive to invest in green energy, that will be safer
540	0.8	Banning fossil fuels will accelerate the technological development of environment friendly fuels. This will give the blocking country a good chance to be one of the leaders in the new fuels market.
541	0.526315789	Banning fossil fuels will change the geopolitical climate and take power away from Persian gulf states that threaten other countries' safety.
542	0.818181818	Banning fossil fuels will force and incentivize governement and corporations to find better, more viable alternatives
543	0.8	Banning fossil fuels will lead to quicker research on alternatives, that will be better for the world.
548	0.75	Banning fossil fuels would create a vacuum in the energy market and more companies and entrepreneurs would have the incentive to try and make better forms of energy
549	0.7777777779999999	Banning fossil fuels would create jobs in the new energy sectors that crop up to replace them.
627	0.818181818	Burning fossil fuels causes emission of greenhouse gases and contribute massively to global warming and air pollution
628	0.8	Burning oil, gas, and coal released carbon dioxide that causes ocean acidification and kills sea life.
641	0.6315789470000001	By banning fossil fuels many diplomatic problems will be solved such as countries fighting over territory that contains oil fields.
642	0.7142857140000001	By banning fossil fuels we are making the transition towards renewable energies faster and by doing that creating less pollution
643	0.933333333	By banning fossil fuels we are reducing the air pollution
644	0.625	By banning fossil fuels we jump start initiatives trying to invent alternative energies. especially since most of the green energy companies are currently being bought out by big oil companies to hamstring their development
645	0.9375	By banning fossil fuels we will make advancements in researches related to other sources of energies that are less polluting
737	1.0	Climate change is a serious concern and measures need to be taken to limit dangerous emissions associated with fossil fuels.
775	0.857142857	Countries that produce fossil fuels become too dependent on them, rather than rely on human capital. Banning fossil fuels will force them to be more accountable to their citizens and modernize.
947	0.9375	Drastic measures like a ban are necessary since without it, we don't have enough of a short-term economic and political motive to make the switch to renewable energy, against the pressure from corporations and similar groups
1019	0.9411764709999999	Even if there are benefits to fossil fuels, those benefits come at a cost to the lives of unconsenting people who die of pollution-related diseases; therefore, their use is illegitimate.
1105	0.428571429	Focil fuel extraction itself creates damege and poison the environment
1106	0.41666666700000005	Focil fuel pulute nature and create global warming
1127	0.454545455	Fossil fuel companies often have incredibly bad and dangerous working conditions.
1128	0.904761905	Fossil fuel emissions contribute significantly to air pollution and therefore are a serious public health concern.
1130	0.916666667	Fossil fuel use contributes to global warming and the decline of the planet.
1131	0.818181818	Fossil fuels are a cause of much of the air pollution we suffer from.
1137	1.0	Fossil fuels are finite, and when the supply will start to fall those fuels will be very expensive. Blocking Fossil fuels means moving to new fuels and establishing a proper infrastructure to the future.
1138	0.692307692	Fossil fuels are finite and we need to switch to more sustainable options.
1139	0.545454545	Fossil fuels are going to deplete soon and dependence on them should be reduced as soon as possible.
1140	0.7777777779999999	Fossil fuels are highly pollutive and a major contributor to global warming. Banning them would create a much better environment and contribute to human health.
1142	0.772727273	Fossil fuels are inherently bad for the world; not banning it is fundamentally hurting the planet and everything we hold dear.
1143	0.578947368	Fossil fuels are localized and therefore reliance on them might lead to war over territory.
1148	0.666666667	Fossil fuels come primarily from middle eastern nation, dependence on those nations is bad and puts the United States in a vulnerable position.
1149	0.7	Fossil fuels contribute to climate change that disrupts crop patterns and allows for the spread of disease to places it previously couldn't go.
