id	rank	argument
22	0.625	90% of traffic accidents are due (at least partially) to human error. Traffic accidents are a mayor death cause. Autonomous cars will make those number drop drastically.
43	0.8	A large part of the inefficiencies of vehicles is due to air resistance, a convoy of autonomous cars or trucks can drive closer and be much more efficient.
65	0.25	AI is cleverer than human beings. AI can do better what people can do.
66	0.23076923100000002	AI is more consistent when it comes to doing repetive jobs.
80	0.642857143	According to the United States Department of Transportation, a human life is worth $9.2 million when insurance and healthcare costs are considered. Driverless cars would reduce vehicular deaths and bring these totals down.
135	0.5555555560000001	Although autonomous cars are still not perfect, they are safer than human-driven cars.
138	0.666666667	Although there may be technical challenges and even dangers in the short term, in the long run autonomous cars will save lives
142	0.65	An &amp;quot;Autonomous vehicle&amp;quot; has an array of sensors and processing a computing system have capabilities beyond ones of humans. The ethical components are edge cases not caused by AI but rather humans driving causing issues
143	0.625	"An ""Autonomous vehicle"" has an array of sensors and processing a computing system have capabilities beyond ones of humans. The ethical components are edge cases not caused by AI but rather humans driving causing issues"
145	1.0	An autonomous car will be safer , it lowers risk of the driver's inattention or faulty behaviour
166	0.666666667	Any experimentation and R&D is worthwhile based on the opportunity to learn what works and what doesn't work. Perhaps autonomous cars may fail but the research may give way to autonomously driven boats or forklifts.
174	0.545454545	Any problems discovered in autonomous cars can be fixed over time, leading to improvements in our country's technology.
188	0.583333333	As as the world gets more crowded and our children find busier streets , they will have an increased need for transport. I believe autonomous vehicles can become an answer supporting efficient and safe travel.
189	0.375	As autonomous cars would communicate with each other, roads will be more utilized and transport more cars.
195	1.0	As featured in IEEE Spectrum (October 2018), communication between autonomous cars may significantly reduce urban driving times by allowing more efficient flow of traffic through intersections.
202	0.75	As long as human kind exist in this world, there is need for transportation, however having autonomous vehicle would let human to spend time on gaining new skills beyond just driving.
251	0.8	Automatic operation is judged using advanced AI software. So it is safer than humans.
254	0.75	Autonomous Cars will provide independence for those that can not drive themselves, including the aging and people with disabilities.
257	0.666666667	Autonomous car is useful for handicapped people. We need it for such kind of people.
261	0.75	Autonomous car will revolutionize the human life. Cars can be shared and we don't need have a large parking space, not to mention lower ownership cost and statistically safer environment.
264	0.7692307690000001	Autonomous cars, if regulated properly will have recordings of all events, which will allow allocating liability in case of accident.
266	0.380952381	Autonomous cars allow to work during the car ride, which thus lowers effective useless time during commuting and thus allows to move to the countryside and stops the negative impacts of urbanization.
