id	rank	argument
1	0.5	, discuss each other life .But now i guess this era has been taken overtaken by social media.I mean you want food -order online zomato, its like people have literally forgotten the culture of
15	0.5	64% of people who use Twitter for news say they have encountered something they later discovered wasn't true.
27	0.545454545	A UK study found that 41% of children who spend over three hours on social media on a school day reportedly suffer from mental health difficulties compared with 21% who spend no time on the sites.
58	0.7142857140000001	"A study published in the journal Science found that lies spread six times faster than the truth on Twitter, and ""fake news"" is retweeted more often than true news."
59	0.222222222	A superficial news source which keeps people less informed and more biased to the if own echo chambers
87	0.9375	Addiction to social media can lead to severe psychological and social repercussions.
92	0.666666667	Advantage is taken by people who would like to influence crowd mentality for malicious motives.
95	0.666666667	Advertising practices of social media sites may create an invasion of privacy.
98	0.4	Against this group of people who misrepresent and misbehave online is a group of people who have finally found individuals with similar mindsets.
101	0.375	Agreed!! Especially during election season. By not having the human connection, civility, tone and intent are lost. There are more personal attacks.News items need to be vetted and researched very thoroughly.
108	0.583333333	All Social medias became more boring and real people from my circles became less active and engaged in it
128	0.307692308	Allows people to be physicaly removed and thus unaccountable for their statements
129	0.222222222	Allows populists to converse directly with citizens in vague slogans instead of actual policies and creates worse decisions overall
131	0.7857142859999999	Almost all students in the digital age recognize that their device steals hours of sleep and study. Studies shown that these technologies are addictive and whose abuse them experience problems of concentration, behavior and school failure.
141	0.384615385	Amount of time people spend in face to face conversations is reduced.
164	0.583333333	Any content that is not edited or peer-reviewed can appear superficially as if it has narrative significance, but this includes much illogical, even fabricated, highly inaccurate content
168	0.9375	Any information shared is believed to be true and trusted without verifying whether the shared information is correct or not. So it gives more chance for irrelevant and incorrect information being shared.
172	0.4	Any inventions comes devil. Up to the community to define and encourage the use. when wheel was invented, it helped sick have mobility without depending on others. Same wheel helped arrogant tribes expand their empire/bring bad.
173	0.727272727	Any posting in social media becomes uncontrolled when interpreted at the whim of the reader while releasing sensitive clues to potentially harmful information to the masses.
180	0.5	Anything that is posted online stays online forever and thus may harm young people who post without a second thought and will have to suffer the consequences for the rest of their life.
193	0.5	"As evidenced in France through the ""Yellow jackets"" movement, social media can easily be abused to spread fake news reaching a broad population. The absence of control over contents or responsibility by users are key factors."
194	0.5	As far as i know 90 % of the information on social media is useless for the remaining 10% of information, it is not a good thing to spend hour's scrolling the pages switching between apps.
207	0.444444444	As social media is a virtual manifestation of human communication itself though on a global scale, bullying and outlawing may be magnitudes more distributed.
211	0.727272727	As time goes on, the ubiquitous nature of social media slowly erodes the individual's need to think. It is creating a society based on transient emotion instead of thoughtful reflection.
212	0.636363636	As we expand our engagement and interests, often the social media platforms and tools do not help us to draw boundaries on our use of social media and hence lead to long term negative impact.
248	0.4	Authenticity of postings is always a debate across media
250	0.8125	Authors portray themselves at their best, readers compare this to themselves at their worst, leading to unjustified feelings of inadequacy.
578	0.363636364	Based upon history, social media has a lot of the same characteristics of lynch mob.
587	0.875	Because of social media people tend to stay in the comfort zone of their filter bubbles, so they end up isolated from diverse opinions
590	0.7	Because social media can be (many times) anonymous, it allows one to post harmful information. Communication is the soul of our country, we are raising kids without a voice unless they key the information.
591	0.7333333329999999	Because social media participants are not authenticated, the technology has been and will continue to be undermined by those with malicious intent. We need KYC laws.
595	0.9	Because we connect to people we like, and by default are likely to share our own views, social media becomes an echo chamber, so we are only ever exposed to our own point of view
600	0.538461538	Being able to synthesize every thought that there is, in a social media post, no matter how false or unreal they are, is a real show of nerve which tests our tolerance limits
611	0.6	Biased and false news tend to create saturated and influenced views of the topic. This is an unhealthy trend in public discourse.
619	0.5	Bot nets and other manipulation mechanisms allow people to control information including reviews and page views, which affects people's worldview.
625	0.625	Bullying is easier on social media and there is no way for proper institutions to check it.
626	0.5	Bullying is more popular now that social media is around
632	0.41666666700000005	Businesses are negatively impacted due to social media
634	0.6	But so many good points , but sometime when we are low in life we want a person to share our thoughts not a social media platform to console us .
648	0.9	By confining conversation to the screen, social media is taking away a fundamental part of the personal communication process and this is beginning to weigh heavily on society as a whole.
661	0.875	By only putting people together who have similar views and beliefs, social media creates echo chambers which limits the information that people can access.
703	0.2	Causes weight gain interacting with the screen instead of F2F, like walking to the neighbor, driving to meet someone, or walking up the stairs to someone in the same house or office.
708	0.8125	Child suicide rates are increasing at rapid pace, largely influenced by negative effects of social media
710	0.7333333329999999	Children and young adults are struggling in school because of the overuse of social media on smartphones which is taking away from their focus in the classroom
724	0.444444444	"Children growing in the world of social media learns that their worth is determined by ""likes"" count causing them to focus on self representaion to others instead of building selfworth from within."
729	0.5555555560000001	Children spend more time on social media than on their school work which is a distraction
743	0.692307692	Communication through social media replaces face-to-face communication, making people less skillful in such communication, eventually causing problems in human relationships.
744	0.583333333	Communication thru social media will reduce and prevent a person discussing/expressing on a face to face basis. Reason is because they feel trapped in the cocoon of the social media. Cannot have F2F conversation.
749	0.7333333329999999	Companies like Cambridge Analytica use social media to gather information on people and manipulate their behavior.
755	0.6315789470000001	Compre to news sites, it's very easy to spread lies and fake news on social media because people are less alert when using it
757	0.2	Computer-controlled accounts can appear to be real people.
761	0.8	Considering on being anonymous on the social media, through fake profiles, people feel empowered to bully and do harm things to others. This can be dangerous for young teens and children
766	0.727272727	Content in social media is too easily faked and can negatively influence too many people's thoughts.
767	0.75	Contrary to its name, social media can be insular and fosters indirect vs. direct communication, while also increasing personal data security risks.
780	0.727272727	Criminals can use social media to commit and promote crimes.
835	0.41666666700000005	Cyber bullying, Terrorism, fake news, violence instigated by false rumors
836	0.625	Cyber bullying - individuals who are bullied in school now don't have an escape from it, it invades their home life
837	0.6	Cyber bullying - when people don't see the person in front of them they're likely to be more cruel, plus it's done more publicly, resulting in more damage to the victim.
870	0.666666667	Dependence on social media can lead to self-confidence issues and anxieties
872	0.363636364	Depression, anxiety, hours wasted, cyber bullying, inflated self importance, lack of empathy, losing the ability to interact face to face with other humans don't outweigh the ability to wish Gramma happy birthday on Facebook.
873	0.6	Design of Social Media is to capture the time and brain and keep them involved without letting them away . It could influence the psychology of masses
876	0.636363636	Development, self esteem and growth experience should be acquired through socialisation groups such as family, friends peers etc. social media is dehumaised, anonomous and presents extremes in pornography &amp; racism
877	0.5555555560000001	Development, self esteem and growth experience should be acquired through socialisation groups such as family, friends peers etc. social media is dehumaised, anonomous and presents extremes in pornography & racism
974	0.526315789	"Due to social media it's way harder to make human connection in ""real life"", when people are in public areas it's easier to run away to the screens than bonding and having shared experiences."
975	1.0	Due to social media personal data of individuals are getting exposed to various organizations, who are monetizing them by various ways; and also the productivity and behavioral patterns of human are getting negatively impacted.
976	0.666666667	Due to the anonymity of the users, a lot of content in social media is highly biased and full of racism, misogyny and homophobia.
977	0.7142857140000001	Due to unprotected data and lack of security regulation, social media brings more harm than good to all - not just to those who participate.
995	0.545454545	Echo chamber - posts you see are based on your likes and friends so you'll mostly see opinions that agree with you, reinforcing your prejudices and reducing the chance that people will change their minds
997	0.545454545	Echo chambers are a serious issue these days, resulting in people who are unaware of what happens in the real world around them
1010	0.846153846	Even if connection and news are available on social media, there are so many fake news spread on this and it creates conflicts in society, and this all is based on fake details.
1023	0.444444444	Even though social media can by fun sometimes, it was design to be addictive as possible, which cause us to waste our limited life on unimportant things
1025	0.25	Even when people spend time together everyone is on their phones, harder to make real friends which adds to feeling of loneliness and isolation that causes people to feel they have no one to rely on.
1029	0.333333333	Every coin has 2 sides but human side should always win. SM is making few people happy but lot many humans are still deprive of basic needs of life.
1040	0.7142857140000001	Everyone try to post all positive and good news and events or there will be posts which are extremely bad. This will lead reader that everything is good and reader is having less in everything
1041	0.7777777779999999	Everyone wants instant gratification/like on social media. It creates false image of personas wherein you can't figure out who is the real other. It has become a platform for Politicians/hate mongers drive propaganda, incite violence
1043	0.5	Everyones privacy is greatly harmed by the access the internet provides and lack of responsibility and privacy standards and guidelines we hold businesses accountable for.
1044	0.363636364	Everything and everyone looks perfect on social media, which is not always true in real life
1051	0.692307692	Excessive screen time and notifications of individual social media users can easily distract users from face-to-face interaction(s.)
1058	0.739130435	Extremist recruitment is easier on social media because people can create the image that everyone agrees with their view in an echo chamber.
1059	0.571428571	Facebook has been implicated with the Cambridge Analytica scandal.
1062	0.818181818	Failure to properly regulated or self-protect the use and/or sale of personal information has put the long term viability of social media in jeopardy.
1064	0.727272727	Fake accounts on social media is encouraging participants in social media to hide behind anonymity
1065	0.8	Fake news are easily spread resulting in wrongly informed citizens
1066	0.846153846	Fake news are more easily spread via social media.
1067	1.0	Fake news can cause misleading information, which results in the world misjudging the situation.
1068	0.6	Fake news is the new norm, and everyone is too daft to realise they have been manipulated - we call it group think and you are all trapped in the same mindset as everyone else.
1069	0.5	Fake news keep misinforming people changing their mind in wrong ways
1076	0.75	Fear of Missing Out (FOMO) is a phenomenon that was born at the sametime as Facebook and its one of the most common negative effects of social media.Fear is constantly fueled by your social media engagement
1107	0.818181818	Focus is easily lost because of chaos and anyone with or without knowledge can opine in support or against a topic. So many a times it becomes mud slinging rather than constructive debates.
1108	0.6	"Folks are pushed to get a ""like"" on the various posts on social media and this governs all actions in their life, losing touch with reality often."
1117	0.9	For many social media replaces real social interaction and therefore diminishes the depth of personal relationships.
1118	0.75	For people suffering from anxiety or depression viewing others apparently happy life on social media might make their condition worse.
1177	0.4	From the first day you start using Social Media, nothing will ever get forgotten of what you will post, like, or what you will simply click on. Frightening !
1184	0.444444444	Future employers may check the social media of potential workers coming for an interview and can create an unfair bias towards them.
1481	0.6315789470000001	Games and messaging service distract individuals from work or more fulfilling activities, such as exercise or social interaction.
1495	0.454545455	Given that social media allows for the conveyance of meaning between humans without the necessary support of body language, tone, facial expression, demeanor, etc, often it conveys meaning that was not intended by the communicator.
1502	0.235294118	Given the trend of censorship currently being put in place over all social medias, by all governments including democracies, yes it will bring more harm than good when this censorship becomes a full reality. Big Brother.
1510	0.5	Go outside, take a walk, spend time with the people you love, in person. Experience your life and enjoy it because you want to, not because the whole world has to hear about it.
1512	0.3125	Good ideas are not always the most popular ones. Social media may discourage the initiators of good things.
1528	1.0	Greedy irresponsible companies intentionally engineer apps to employ psychological techniques that manipulate end user behavior for the sole benefit of the companies , completely disregarding end user well-being .
1537	0.428571429	Harnessing the good out of social media requires a discipline and a maturity that most don't have due to its addictive nature and the fact that time is NOT a renewable resource.
1539	0.75	Hate groups can form groups to spread their message and organize violent action.
1540	0.6	Hate posts, inappropriate content, over indulgence to likes, etc. affects health and well being.
1550	0.545454545	High risk it lowers self-esteem (this is supported by studies as I undersstand it). It also steal a lot of time that can be used to much better things.
1556	0.5	Human beings are hardwired for an interactive experience that Social media will never duplicate. Social media is more about marketing oneself that actually making a deep connection that exhibits real, genuine community.
1560	0.7	Human nature is to want to experience what our peers or heroes have and do. Human nature is also to only project the best presentation of ourselves. Social media is a megaphone. Unhappiness ensues.
1561	0.583333333	Human race is not ready for an invisible Social Media. Many people hide behind the faceless social platforms. Face to face communication relies on live interactions between people.
1565	0.5	Humans are inherently tribal and social media increases that tendency - while opening us to others, the echo chamber reinforces our tribal bias, and and bots and algorithms in the platforms further distort those biases
1586	0.111111111	"I'm concerned about the future; I.e.: Social Scoring. In some countries this is becoming just as important as credit score. How unfair for the ""introvert"" or individual thinker to have social aptitude valued above all else."
1587	0.307692308	I'm just saying ever since social media rose in popularity, the ability of the government to herd people's opinions and control the beliefs of the populace skyrocketed. Don't have to win arguments if nobody argues.
1588	0.470588235	I'm just saying ever since social media rose in popularity, the individual's ability to think and formulate their own opinions plummeted on most accounts. Now it's just follow the leader. Like that episode of Friends.
1590	0.26666666699999997	I've heard that kids are getting bullied on social media sites, which is terrible.
1595	0.5	I am sure that the amount of time wasted on social media could have been used even less productively. Just don't ask me how.
1606	0.5	I do think there are negatives for adolescents/teens as it tends to be to competitive and not always representative of the real world as they use it.
1616	0.8	I mean its fine to have lots of opportunity in life ,but if we depend our life on social media , I am afraid one day we are going to lose our loved ones mentally.
1621	0.5625	I reduced using Social Media by 50% and my mental state of happiness improved by 95%
1622	0.727272727	I see people in public places, they are glued to the mobile phones busy with social platforms forgetting the nearby people who are physically standing next to them.
1636	0.7857142859999999	I witnessed Social media being use to undermine democracy and free speech to the US when it was about to elect an utterly incompetent and morally despicable president. Social media can bring more harm than good.
1643	0.363636364	IN CASES PEOPLE WITH IMMATURITY HANDLES WHILE CROSSING THE ROADS,DURING LEARNING/OFFICE HOURS, UTILIZATION BY VARIOUS EXTREMISTS GROUPS IS ALSO A PROBLEM LYING WITH THE PARTICULAR MINDSET ,SOCIAL MEDIA SHOULD NOT BE HELD RESPONSIBLE
1702	0.545454545	If something is repeated often enough, people believe it. The more it is repeated in the media and social media, the greater the number of people that believe it. True or not.
1733	0.5555555560000001	If you can control what people type and say, you can control what they think. If you can control what people think, you have created a class of mental slaves.
1736	0.46153846200000004	If you don't take care about privacy, you can send inappropriate content that can personally identify you.
1758	0.8	In a developing country like India what's app and facebook has become a major source of spreading fake news. These fake news has resulted in violence and lynching.
1762	0.25	In a virtual world, individual thoughts (which might be violating societal norms) are becoming more evident as one can post them anonymously.
1781	0.529411765	In order for one engage in social interactions, one must learn to understand and use both verbal and non-verbal communication. Non-verbal communication isn't transmitted through social media. Increasing use in social media damages people's social skills.
1782	0.529411765	In order to attract more views, newspapers publish on their page in social media a link to an article, but with a misleading headline. People who don't read the article may get wrong information.
1787	0.875	In social media it's really easy to disappear behind a fake profile, and this is showing to the world the abundance of people that is only waiting for a possibility to do bad things
1788	0.6	In social media you feel obligated to only post positive aspects of your life. Since it easily becomes the main domain for your social interactions, you have less sincere conversation and less support when needed.
1789	0.4	"In social media you only see what people you ""liked"" or ""friended"" posted, creating echo-chambers of similar minded people and ideas, leading to more extremism and division in society."
1799	0.375	In the current scenario , people active in social media are not very clear of the pro and cons and how it affects their personal life.
1804	0.6	In the social media, people tend to write something which they would never mentioned in person, occasionally resulting in the lack of sensitiveness.
1817	0.727272727	Increased use of social media has proven to contribute towards an increase in depression and anxiety.
1851	0.727272727	Information overload and spamming has resulted in loss of productivity as social media is not well regulated.
1852	0.615384615	Information overload from social media causes loss of focus, creates biases and takes away a lot of time from important and necessary things (parenting, reading books, studying, sports...)
1912	0.7222222220000001	It's easier to bully in social media, since you don't see the reaction of the people you are offending.
1917	0.571428571	It's hard to recognize if a post is real or fake-news
1924	0.375	It's the usual thing. You just hear about the problems, the fakers, the haters, the trolls and analytic scandals, the daily good and positive is of course not popping up in any news.
1932	0.7	It brings harm when you think it in long term. In short term, it gives you good feelings such as helpful info or pics you like. However they are nothing to your life after all.
1938	0.538461538	It contributes to bullying behavior and public humiliation of people, especially teens, who aren't part of the 'in crowd. ' Suicides have resulted.
1939	0.7692307690000001	It contributes to our political polarization as we get news feeds that agree with our preconceived ideas and don't encounter alternative ideas; it contributes to information bubbles and echo chambers.
1942	0.111111111	It enables harmful (and good) comments but postings can be unattributed; a user can be invisible. Inevitably personal and social harm arises : recipients exposed to negativity; users not accountable; regulatory governance lags behind too far.
1948	0.363636364	It gives ~advantageous / level-playing field to bad-actors (criminals, propaganda, non-constructive / abusive intents)
1950	0.25	It has become a tool for corporations and groups to sway opinion, often without us realizing it and that is not a good thing.
1951	0.625	It has been observed that some of the posts in social media are not always true and it can harm negatively for the people who do not check whether it is indeed true or not.
1952	0.384615385	It has created a platform for vapid opinion which serves nothing but to dumb down the debate.
1953	0.5	It has removed spontaneous unscripted responses. The media allows us to edit what we say and assess our emotional response with emoticons. You can offend someone by not answering a text. We are no longer free.
1956	1.0	It infringes privacy in ways unseen before especially with unscrupulous corporate zeal to capture personal data. Also, it brings productivity levels down in both personal and workplace spaces.
1957	0.35714285700000004	"It is a ""judgemental"" space, which means that people judge you for your ideas, instead of understanding your PoV."
1958	0.454545455	It is a good platform to spread false or not-entairely-true information
1963	0.6	It is a matter of scale. Relying too heavily on social media may alienate users from the real world.
1966	0.363636364	It is a theft of time, which would damage our personal and professional life.
1969	0.625	It is addictive and consumes time further filters for information are difficult to set.
1978	0.7692307690000001	It is easy to dismiss ideas in real life for artificial reasons, such as the gender of the person speaking. Social media allows us to evaluate ideas without knowing the person behind them, negating our prejudices.
1980	1.0	It is easy to voice our opinions online where we don't face the consequences of our words. This has led to a rise in cyber-bullying and real people are being hurt by social media.
1985	0.5	It is good concept but it wasn't rolled out with proper planning. It gives power to common people without letting them know their responsibilities. It's just like handing over sword to undisciplined teenage kid without training.
1988	0.6	It is hard to verify the facts (if any) behind opinions or statements.
2002	0.75	It is just another opportunity to waste our time , and is intrusive upon our thoughts
2017	0.6	It is scientifically known that people who spend more time on social media are less happy than those who don't
2018	0.666666667	It is stressful, reduces productivity creativity adding to it costs money and it going to start costing much more as sites find new ways to monetize. This is not real
2020	0.545454545	It is the major way that false information is spread. It can easily be used by malign actors who want to create conflict through the spread of false information.
2022	0.4	It is time consuming to filter through the social media and harvest something useful.
2023	0.666666667	It is too easy for people to congregate with other like-minded individuals and reinforce their viewpoints, without the benefit of contrasting/competing views.
2024	0.3	It is too tempting for social media platform operators to disclose what you've posted and what you've engaged with to 3rd parties - most of whom do not have your interests topmost.
2037	0.375	It must not be allowed for spreading established evils in the name of free society because its distinct boundary between established right and wrong which makes our human civilization distinct from other animals.
2042	0.4	It seems impossible to stop the preadolescent child's need to be connected to his friends through Social Networks. The child's brain begins to undergo a series of transformations and need to be part of a group
2044	0.636363636	It supports a hive mentality. Allowing people to reinforce possibly false beliefs.
2067	0.428571429	Italian government members often make populist tweets. We need to stop it!
2070	0.642857143	Its a saying, little knowledge is more dangerous. People use Social Media with very little awareness about the impact it could have. The information shared could have worse impact than we thought.
2072	0.7857142859999999	Its an easy way to manipulate and steal peoples information
2073	0.41666666700000005	Its dangerous when if becomes and addiction and difficult to quit even if the person wants to
2075	0.5555555560000001	Ive seen from rise of Social Media people are inclined be unhappy when others are perceived awesome time and not make that good time for themselves. We talk to each other less and less.
2106	0.583333333	Leading Social media platforms, as of today; have been identified for unethically selling one's digital footprint to third party organizations; without one's knowledge. This unregulated business model is harmful!
2139	0.6	Life on social Media is extremely carefully curated, more often than not, boosted by marketing and PR agencies. There is not much realism left and the social connection is often connecting to brand and despair
2140	0.333333333	Like DDT and pesticides later found to be harmful, social media has not been around long enough to warrant the unbridled, enthusiastic assumption that they make the world a better place.
2146	0.111111111	Like liquor, social media is enjoyed by some people, but also destroys other people, and harms politics, democracies, and societies, so social media outlets should disclose each user's true identity.
2164	0.615384615	Lots of misinformation can be spread around the world in real time in a snow ball effect.
2170	0.25	MOST users don't ask important Q(s) : Is it True/fact-based? Does it make sense? No quick-n-easy to assess whether post(s) are fact-based or opinion / propaganda / ideology influenced.
2194	0.6	Many a times, it has been the cause of so many conflicts, when people post some disturbing stuffs without any base.
2218	0.545454545	Many people are addicted to the internet and the snippets of information it provides. It is dumbing us down.
2233	0.46153846200000004	Many platforms of social media are just technological phases, doomed to be neglected and forgotten.
2235	0.5555555560000001	Many posts and videos on Facebook or any other social media are not verified and those are mostly edited and biased.
2275	0.727272727	Mind is fascinated by information overload on social media and the need for real/actual social interaction gets lost which is unhealthy in the long run.
2288	0.5555555560000001	Missing trusted source for content validation. Any info in social media looking professional will be trusted and shared further. The more will share it the more the content is assumed to be true. Fake news.
2310	0.7	Most (non-personal) social media content lacks transparency or credibility, and most social media platforms lack accountability, allowing users to make comments and post content they would never communicate in person to others.
2321	0.666666667	Most of the population update their day to day activities. Social media encourages to share as much data possible which can be used against you
2329	0.4	Most people have a point of view and do not invest effort in obtaining diverse facts &amp; reasoning on the topic, nor apply their own reasoning.
2330	0.111111111	Most people have a point of view and do not invest effort in obtaining diverse facts & reasoning on the topic, nor apply their own reasoning.
2349	0.4	Need to have you alert hat ON for all the fake news that inhabits the space
2353	0.333333333	Never before in the history of mankind have those so ignorant of the value of time, been misled by those so wasteful of time.
2359	0.692307692	News spread much faster through social media. No validation of fake news creates panic and spreads wrong messages to the people.
2360	0.5625	News that is not correct or accurate is quickly disseminated amongst the people; the People's zeitgeist is easily swayed by this un-policed and un-checked propaganda that could originate from any source and any country.
2384	0.615384615	None of the social media have so for proven that can provide confidence to end users to protect their individual interest and personal data. this is a serious issue need to be addressed.
2388	0.333333333	Not everything in a social media is interesting or needs to be shared
2393	0.5	Now,Social Media is a way to breach individual personal information and alarm for Country safety or it could be advertising intelligence &amp; habits patterns. The breach goes beyond fingerprints and face recognition even. People must aware
2394	0.3	Now,Social Media is a way to breach individual personal information and alarm for Country safety or it could be advertising intelligence & habits patterns. The breach goes beyond fingerprints and face recognition even. People must aware
2401	0.384615385	Often Social media keeps on giving content of the nature we have seen or sharing. slowly it makes people knowledge and thought process unidimensional . People don't get to analyze both side of a story.
2403	0.545454545	On social media - reality is intermingled with falsehood and the potential to discern between them is limited especially for gullible consumers
2404	0.181818182	On social media I always compare myself to how other people seem happy, and they always seem happier than me because they share only happy aspects about their life
2645	0.111111111	Online today for social media, followed by being dead to the world in real life! Information today, propaganda tomorrow! Too much data to consume, at the cost of a life to waste without using such data!
2652	0.7692307690000001	Organizations can manipulate and spread messages to influence people in a way other media could not match.
2654	0.923076923	Our current generation of social media profiles us and curates content based on what will keep us engaged for their profit rather than improve our knowledge and outreach to others we may benefit from.
2664	0.384615385	Over use of social media leads to people becoming introverted and unable to converse in real life
2672	0.875	Parents have a tendency to put more emphasis on how their children's events appear on social media than how much the children benefit from or enjoy the events.
2679	0.41666666700000005	Participation in social media is a repeated act, thus showing by the participant's continued sustained judgment that benefits outweigh harms.
2680	0.363636364	Peer pressure and to be visible, people get on the social media and start just liking posts or disliking without even knowing what the post or the content is all about..
2689	0.25	People are distracted by constant inflow of information
2694	0.444444444	People are more addicted and every thing is monitored and reviewed as what we do is going global and online . There is a thin line of viel for the privacy and social as limted .
2701	0.7142857140000001	People are tending to interact more with the people who are far away than with the people around them because of their addiction to the interacting devices which is leading to less interpersonal skills in them
2702	0.75	People are unable to identify who's the originator of a social media post and therefore could be manipulated by someone.
2703	0.625	People are using social media for their benefit irrespective of it is right or wrong. political parties try to play with emotion of people to its benefit. It is good distracter for students.
2704	0.5	People are wasting too much of their time on social media.
2712	0.428571429	People can see more details about you and can judge you according to their own perspectives.
2716	0.5	People engaging in Social Media tend to get diverted from their work and end up loosing time.
2717	1.0	People feel there are no consequences for their comments since there is no face to face interaction. We lose the ability to act respectfully towards each other.
2718	0.5555555560000001	People frequently enter their private information on social media, making it more susceptible to hacking or theft.
