id	rank	argument
10	0.5	1.The people who Gambling at the first they lose everything if you lose .Most of the time they never win just lose not only the money also the close family
35	0.363636364	A con to gambling is that it can be addictive
37	0.5	A fool and his money are soon parted. The lottery should be banned?
39	0.454545455	A gambler who is on a losing streak is likely to develop dependency on gambling because he must play another round so he can win his money back, clouding his judgment and free choice
86	0.9090909090000001	Addiction to gambling can lead to bankruptcy, families to split or criminal behaviour at times of desperation.
102	0.6	Agreed. There are too many people addicted to gambling and creating a financial hardship for their families and themselves. Games of chance are not a good overall life strategy.
114	0.75	All the people that suffer harshly from gambling - the heavy gamblers, started small. Legal gambling leads to much more people starting small and eventually deteriorate to heavy gambling
126	0.363636364	Allowing sports fans to gamble is a rigged concept. By definition, sports fans are lunatics. Ask any Mets fan. Putting money behind irrationality is a recipe for disaster. A better monetary/emotional investment is deep psychotherapy.
604	0.642857143	Besides making people addicted, gambling is a big waste of time and should be banned.
655	0.625	By losing a lot of money, people turn to the black market in order to try and get back their debts, but are then being affected by criminals who hurt their lives even more.
681	0.5	Casinos are designed to keep you inside longer to gamble more. They entice you with small introductory amounts that gradually increase in risk.
682	0.615384615	Casinos are exploitative of those with gambling addictions.
684	0.7142857140000001	Casinos are made to make you an addict from the moment you get in. Like a drug, when you start using it you don't have a real choice to stay or leave
685	0.375	Casinos are not responsible for the well-being of their patrons.
686	0.8	Casinos bring crime and prostitution, which is bad for the surrounding area.
687	0.5	Casinos bring low wage jobs, not a good community investment.
688	0.571428571	Casinos can allow some to develop gambling addictions.
691	0.666666667	Casinos can foster crime in the city it is located in.
695	0.583333333	Casinos lower the property value of the surrounding area by bring large amounts of unsavory people and crime.
697	0.727272727	Casinos often host dogfights and horse racing that promotes animal cruelty.
698	0.727272727	Casinos prey on people's desire for money and belief in luck by lying and exaggerating potential for success.
699	0.75	Casinos promote other harmful behaviors like over-drinking and recklessness that can cause car accidents and other problems.
700	0.3	Causes a great deal of damage to families and friends by NH money and the government limits autonomy when it creates harm to others
756	0.818181818	Compulsive gambling affects not just the gambler but also their work, family, productivity. Just as some drugs are illegal, so should gambling be. Society must not bear the cost of mistakes by individual.
774	0.666666667	Costs to prevent and treat gambling addiction are higher than the profits from taxes on gambling businesses and wins.
1002	0.46153846200000004	Elements of gambling should be expanded to include social media gaming like children's games. Thus, we recognize that it is accessible to children - and that should remain illegal.
1017	0.6	Even if people gamble responsibly, most do not gain anything for their investment in it, and even the winners sometimes undergo hardship from unwanted attention or become victims of their own success.
1022	1.0	Even though gambling is a lot of fun, it should be banned because very quickly it turns into an addiction that can negatively affect not just the individual but also their families.
1026	0.14285714300000002	Even winning is bad. Those who win don't know what to do with their money, are likely to spend it quickly on new things, and are volunurable to scummers, so eventually they are more harmed.
