#id	annotatorid	label	a1	a2
3357_3358	goldLabel	a1	fully autonomous vehicles may eventually put many of the approximately 3.5 million professional truck and delivery drivers in the usa out of work, especially for those drivers that only perform driving related tasks.	don't play god by trying to solve the trolley problem for driverless cars - this is a slippery slope that will lead us to killing robots and the end of humanity as we know it
3359_3360	goldLabel	a1	autonomous cars will create safety and liability issues as they cannot be 100% precise and accurate.	autonomous car can cause accidents where you don't have a driver to blame
3361_3362	goldLabel	a1	autonomous cars can't be trusted to make necessary moral decisions. should the car swerve to avoid a group of pedestrians, killing the driver? should it kill the people on foot, but spare the driver?	many people are so wary of trusting autonomous cars with their lives and safety that the transition to a critical mass of them will be too large of an obstacle to overcome.
3363_3364	goldLabel	a2	autonomous cars will cause disruption of the taxi, ride share, and limo service industry, jeopardizing many people's job, income, and livelihood.	autonomous vehicle technology is too expensive and not ready for mainstream adoption since any hardware/software bug or oversight could cost lives.
3365_3366	goldLabel	a1	self-driving cars introduce new, poorly understood safety risks.	autonomous cars will damage the rent-per-hour hotel industry
3367_3368	goldLabel	a2	in case of an accident involving an autonomous car it's not clear who is responsible	it is not clear who will be liable for accidents. the legal system is not ready for autonomous cars
3366_3369	goldLabel	a2	autonomous cars will damage the rent-per-hour hotel industry	self-driving cars can increase your exposure to electromagnetic field radiation.
3370_3371	goldLabel	a1	autonomous cars will need to make ethical decisions that ai is not prepared to make	autonomous cars will create a huge reduction in transplant organs, leading to horrible murders
3372_3373	goldLabel	a1	autonomous cars will have difficulty dealing with careless bikers and pedestrians.	driverless cars are mostly based on neural networks, which cannot be trusted.
3374_3375	goldLabel	a2	as long as there are autonomous cars plus regular cars, autonomous cars will not be effective.	autonomous cars can pose serious threats to the safety of pedestrians and other human-driven cars.
3376_3357	goldLabel	a2	autonomous cars are not capable of selectively and safely violating traffic laws: imagine passing by a large car stuck in a narrow street, which calls for careful use of sidewalk.	fully autonomous vehicles may eventually put many of the approximately 3.5 million professional truck and delivery drivers in the usa out of work, especially for those drivers that only perform driving related tasks.
3377_3364	goldLabel	a2	the question of who would have the responsibility of accidents of autonomous cars would not be solved.	autonomous vehicle technology is too expensive and not ready for mainstream adoption since any hardware/software bug or oversight could cost lives.
3378_3379	goldLabel	a2	driverless cars will cause many jobs where people are employed to deliver goods to go away.	ai is not mature enough to produce autonomous vehicles able to justify all their actions and decisions.
3372_3378	goldLabel	a1	autonomous cars will have difficulty dealing with careless bikers and pedestrians.	driverless cars will cause many jobs where people are employed to deliver goods to go away.
3380_3381	goldLabel	a2	self-driving cars will struggle to navigate in bad weather since their sensors are not ready for that	testing autonomous cars on the roads creates public safety hazards risking peoples life.
3382_3383	goldLabel	a2	development of autonomous cars requires a lot of investment and it's not clear it will work	autonomous cars present serious security risks in that a car that is hacked could directly lead to serious injury or death
3384_3370	goldLabel	a1	autonomous cars are too dangerous, and can never be as safe as human driver.	autonomous cars will need to make ethical decisions that ai is not prepared to make
3360_3385	goldLabel	a1	autonomous car can cause accidents where you don't have a driver to blame	autonomous cars will be hacked and used as weapons in terror attacks
3366_3385	goldLabel	a2	autonomous cars will damage the rent-per-hour hotel industry	autonomous cars will be hacked and used as weapons in terror attacks
3386_3379	goldLabel	a2	autonomous cars are based on traditional cars, which are ill suited for this.	ai is not mature enough to produce autonomous vehicles able to justify all their actions and decisions.
3380_3387	goldLabel	a1	self-driving cars will struggle to navigate in bad weather since their sensors are not ready for that	fun conversations with taxi and uber drivers will be gone forever with autonomous cars.
3388_3389	goldLabel	a1	every system can be hacked, therefore autonomous cars expose us to security threats	present technology standards for autonomous cars are not secure against hacking.
3362_3390	goldLabel	a2	many people are so wary of trusting autonomous cars with their lives and safety that the transition to a critical mass of them will be too large of an obstacle to overcome.	autonomous cars cannot be trusted because they don't make decisions like humans with years of driving experience do. when the choice is to hit a living thing or an object, what will the car do?
3391_3384	goldLabel	a2	autonomous cars pose a legal problem - if there's an accident, who do you sue?	autonomous cars are too dangerous, and can never be as safe as human driver.
3358_3392	goldLabel	a2	don't play god by trying to solve the trolley problem for driverless cars - this is a slippery slope that will lead us to killing robots and the end of humanity as we know it	if autonomous cars are used to bring goods and services directly to people, they will undercut traditional business and destroy city shopping areas, which will kill neighborhoods and hurt communities.
