#id	annotatorid	label	a1	a2
128_129	goldLabel	a2	while it is true that people share information willingly, they do not consent to selling their information. we need privacy laws to ensure that people give there consent.	my data is my asset. organisation that collects my data has an obligation to ensure my consent if it is used beyond the original purpose i understand at the point of collection.
129_130	goldLabel	a1	my data is my asset. organisation that collects my data has an obligation to ensure my consent if it is used beyond the original purpose i understand at the point of collection.	in stead of being a leader, the us is a laggard in regard to implementing regulations and the rights of users to maintain privacy and security of their personal information. i support these laws.
131_132	goldLabel	a1	information privacy laws are important. they keep us safe from malicious trolls on the internet.	yes we should, current information model creates the sensation of being observed and manipulated on internet.
133_134	goldLabel	a1	information privacy laws are important to protect people from discrimination based on their political viewpoint.	information privacy laws are supporting the human right to be forgotten
135_136	goldLabel	a2	activity performed under a person's account is not necessarily that of that person's; without privacy, these actions may be erroneously tied to someone and affect how that are treated by organizations privy to the information.	privacy laws must be enforced as companies and governments have proved they cannot be trusted. time and again, personal information is employed to influence and spy on citizens without their consent.
137_131	goldLabel	a1	information privacy protects individuals from predatory business practices.	information privacy laws are important. they keep us safe from malicious trolls on the internet.
138_139	goldLabel	a1	privacy law will be a focus topic in the next few years as so many data about individuals is collected and this would lead to manipulations of them.	in the 18th century, intellectual property (ip) rights emerged as a response to the need to protect ip rights and encourage innovation. similarly, today, we need strong privacy laws today to protect people's personal privacy.
140_141	goldLabel	a2	i study has shown that people whose privacy has been violated tend to commit suicide.	privacy laws bring back power to the individual person. no commercialisation of the individual being !
142_135	goldLabel	a1	we should have full ownership of our personal &amp; social information, views on various topics of interest, etc. today, banks social media and internet service providers are violating our privacy rights.	activity performed under a person's account is not necessarily that of that person's; without privacy, these actions may be erroneously tied to someone and affect how that are treated by organizations privy to the information.
143_138	goldLabel	a1	albeit hindering the quality and extend of some on line services, privacy laws offer the partial empowerment to the individuals regarding the exploitation of their private life and behavior, which they should ultimately have.	privacy law will be a focus topic in the next few years as so many data about individuals is collected and this would lead to manipulations of them.
144_145	goldLabel	a1	with the proliferation of social media and people willing to share private information freely without any thought of how it can be used, the strict privacy laws can act as safeguard and gatekeeper to the info.	there is a balance between privacy and security. we live in a world of increased threat and law enforcement need tools to prevent bad actors from committing crime compliant to the constitution.
146_147	goldLabel	a1	violation of information privacy may cause severe distress and even trauma. government should protect the citizens from such violations.	"information privacy laws are our way to make sure that ""the big brother"" is not ""allways watching"" us."
148_134	goldLabel	a1	fundamental to the human existence is the right to be let alone. privacy underpins most modern human needs.	information privacy laws are supporting the human right to be forgotten
149_150	goldLabel	a2	sharing personal information is for specific purposes at the time i share that information. further usage or sharing of that information in an ambiguous, unauthorised or misleading way mus be stopped &amp; protected by privacy laws	privacy is a fundamental right for each and every human being and enshrined in privacy laws. without this, who and what would you trust? it is about respect for each every living human being.
151_152	goldLabel	a1	privacy should be treated as a basic necessity	individual privacy ensured equals liberty for the people
153_154	goldLabel	a2	we most surely need to protect information, in a logical, sensical manner.	information privacy laws protect us against companies that sell our secrets in order to make money out of it.
155_156	goldLabel	a1	"information privacy is important to ensure that identity theft is minimised as the social media platforms share information across the ""sellers"" of products and services"	with hyper integrated systems and privacy laws are very crucial to regulate the use of the private and personal data collected across various channels
157_158	goldLabel	a2	any information derived from direct contact with someone or their digital record should be protected.	data is power, the lack of regulation exposes everyone to potentially harmful usage of personal information by bad actors.
159_160	goldLabel	a2	it's difficult to imagine modern society without privacy laws - when everything is out there on the web, we're allowed to keep some elements of our privacy.	information privacy laws improve our society because without them companies will continue to take advantage of our private information for unethical purposes.
135_161	goldLabel	a2	activity performed under a person's account is not necessarily that of that person's; without privacy, these actions may be erroneously tied to someone and affect how that are treated by organizations privy to the information.	information privacy and the security of personal data is vital in an electronically connected world. rules beyond requirements and penalties for failure to protect information are needed, expanding to encryption and data security design requirements.
162_163	goldLabel	a2	letting people choose what others know about them is important to mental well-being and personal autonomy.	personal information should not be widely available and is subject to misuse and hence privacy laws are needed
164_165	goldLabel	a2	in the past when you talked to your neighbor in the yard, kept your financial records on paper, and sent postcards telling of your vacations, information privacy laws could be minor, but those days are gone.	with almost every industry going digital, it's utterly impossible to live without a privacy law. a stringent information privacy law will only pave way to more technological embrace. technologies dealing in trust, like blockchain will flourish.
166_167	goldLabel	a1	every person has a right to privacy and the protection of their private data. private data can be exploited to harm people.	if data privacy can not be insured, people will not be willing to release private data, thus this will reduce the results of big data analytics
136_168	goldLabel	a1	privacy laws must be enforced as companies and governments have proved they cannot be trusted. time and again, personal information is employed to influence and spy on citizens without their consent.	we lost the dataglobal mnc for various ways using the data it will be a diaster and threat to human life and humanity. as no ones how and who will use the data to hacker wish
169_170	goldLabel	a2	absolutely. specially in country like india where our mobile phone number been sold to all possible ad agencies without our persmission and we get disturbing and time wasting calls all the time.	facebook is in the news for violating its own privacy policy that it submitted to users. we need laws that insure swift and strict consequences to companies who sell the public a false sense of privacy.
130_171	goldLabel	a2	in stead of being a leader, the us is a laggard in regard to implementing regulations and the rights of users to maintain privacy and security of their personal information. i support these laws.	private data is private and the owner must be aware and allow who would have access to this. private data make us individuals, not groups or classes, so strong regulations must be implemented
172_169	goldLabel	a1	we need privacy laws as technology has evolved rapidly and laws have not kept pace with the evolution of technology and many companies sell customers data potentially in violation of 4th amendment	absolutely. specially in country like india where our mobile phone number been sold to all possible ad agencies without our persmission and we get disturbing and time wasting calls all the time.
173_174	goldLabel	a2	reaction to politically sensitive information has huge ramification hence protection is required.	information privacy laws should be supported as a means of protecting users and preserving personal liberty.
175_176	goldLabel	a1	without regulation internet companies our bound to abuse our private data	bad actors can steal your identity and money from you
177_178	goldLabel	a2	us should fully support a gdpr-type law. there is too much potential for data misuse by both companies and individuals. americans/us residents should have same rights as europeans to see/delete data	young adults make mistakes as part of their natural growth and privacy laws help protect them from damaging and unnecessary exposure whilst they do so.
179_180	goldLabel	a2	the privacy of data is important in order to encourage people to share their data. this data can be used to do statistic work, therefore, improve healthcare and other government systems to prevent issues.	data is becoming the biggest currency in today's world. data is misused in many ways by cyber attackers specially for naive people that are unaware of cyber security. privacy laws restricts data access to cyber attackers.
181_168	goldLabel	a1	people insufficiently grasp the importance of their privacy and hence give too much away making them possibly easy victims for companies to sell to or worse for hackers to attack them.	we lost the dataglobal mnc for various ways using the data it will be a diaster and threat to human life and humanity. as no ones how and who will use the data to hacker wish
132_182	goldLabel	a2	yes we should, current information model creates the sensation of being observed and manipulated on internet.	if a person or company's information is freely shared, there is no control over how that information is used.
183_180	goldLabel	a2	"i know the counter argument is that you can just ""opt-out"", but can you? the companies you deal with generate so many attributes of data about you and share without your consent."	data is becoming the biggest currency in today's world. data is misused in many ways by cyber attackers specially for naive people that are unaware of cyber security. privacy laws restricts data access to cyber attackers.
143_184	goldLabel	a2	albeit hindering the quality and extend of some on line services, privacy laws offer the partial empowerment to the individuals regarding the exploitation of their private life and behavior, which they should ultimately have.	our personal lives continue to create more personal data from the devices and services we interact with, and without strict policies in place, we are at risk of abuse.
185_186	goldLabel	a2	some people are not overly sensitive about their information because primarily they are not aware of the impact so there should be some privacy laws to regulate their data.	information privacy needs to be respected and protected. strict laws need to be in place to protect information privacy to avoid it from being misused.
166_187	goldLabel	a1	every person has a right to privacy and the protection of their private data. private data can be exploited to harm people.	people's information handling process and privacy should be clearly identified to protect everyone confidentiel data and have easy and clear options to share the information and authorize access.
188_189	goldLabel	a2	it is important that as a user of many different social platforms and a consumer both online and offline, my data is protected	your personal information is valuable and should be protected. it should not be taken freely or in an underhand manner
190_191	goldLabel	a1	big companies can take advantage of our data, and there is no repercussions for them if they leak our data.	it is in our interest to have the privacy laws, provided there is a suitable mechanism to oversee them.
192_137	goldLabel	a1	information privacy laws protect information from being exploited by those that would do others harm.	information privacy protects individuals from predatory business practices.
128_185	goldLabel	a1	while it is true that people share information willingly, they do not consent to selling their information. we need privacy laws to ensure that people give there consent.	some people are not overly sensitive about their information because primarily they are not aware of the impact so there should be some privacy laws to regulate their data.
145_180	goldLabel	a2	there is a balance between privacy and security. we live in a world of increased threat and law enforcement need tools to prevent bad actors from committing crime compliant to the constitution.	data is becoming the biggest currency in today's world. data is misused in many ways by cyber attackers specially for naive people that are unaware of cyber security. privacy laws restricts data access to cyber attackers.
191_178	goldLabel	a2	it is in our interest to have the privacy laws, provided there is a suitable mechanism to oversee them.	young adults make mistakes as part of their natural growth and privacy laws help protect them from damaging and unnecessary exposure whilst they do so.
166_185	goldLabel	a1	every person has a right to privacy and the protection of their private data. private data can be exploited to harm people.	some people are not overly sensitive about their information because primarily they are not aware of the impact so there should be some privacy laws to regulate their data.
