#id	annotatorid	label	a1	a2
2_3	goldLabel	a1	(depends on the mechanism) - the goverment will be able to trace money transaction more easily causing less tax evasion, unlike using cash	more fake proof then cash , there is a lot of fake bill , but not a single fake bitcoin
4_5	goldLabel	a2	there are no commissions and people can control much better their money directly and not through a bank which is unstable and has bad interest. people's money is more. likely to be safe.	coins can be created for specific uses, such as being tacked to the stock market, used for banking and transferring funds between institutions, or everyday use. more specific uses means better options for consumers.
6_7	goldLabel	a1	companies can share information in order to create more safe and effective currencies if crypto is adopted.	blockchain is cool science so we should try it even if it fails
8_9	goldLabel	a2	bridging over economies. i can pay to somone by a global coin without thinking of a future valeue of a specific money	banks expand inequality by giving rewards to the already wealthy and by being an entrenched form of power. new money and new institutions may upset that balance.
10_11	goldLabel	a1	cryptocurrency adoption would lead to a more efficient stock market since transactions would be faster.	crypto can have smart contracts built in which transfer their ownership if certain conditions are met.
8_12	goldLabel	a2	bridging over economies. i can pay to somone by a global coin without thinking of a future valeue of a specific money	by allowing for fractional, floating amounts of a coin to be spent, the true value of an item can more closely be determined.
13_14	goldLabel	a2	investing now would get ne richer because in the long term, the value of the coin is only going to rise because it's a matter of time before everybody would use it	cryptocurrencies are not subject to the current political climate in any given country at any given time and are therefore more stable than other currencies and offer better security to holders.
10_15	goldLabel	a1	cryptocurrency adoption would lead to a more efficient stock market since transactions would be faster.	governments can unjustly ban things for political reasons. crypto lets consumers get around this ban and lets the market flourish.
16_17	goldLabel	a1	fewer intermediaries decreases the cost of transferring crypto compared to traditional money.	less cases of theft (of money and personal info) since the transaction is encrypted.
18_19	goldLabel	a1	cryptocurrencies can formalize and give rise to markets in regions of the world in which a central monetary authority or government is non-existent or incompetent.	individuals can choose to take on more risk for more reward with newer coins. autonomy in investments means people are able to better cater their needs and future plans.
4_20	goldLabel	a2	there are no commissions and people can control much better their money directly and not through a bank which is unstable and has bad interest. people's money is more. likely to be safe.	cryptocurrency is controlled directly by society, so it's much less probable that a single organization will be able to create an artificial policy about the way money flow and behave.
21_22	goldLabel	a1	cryptocurrencies do not have transaction fees, which can create massive savings when used as an alternative to credit cards or services like paypal over time.	i'm not influenced by a bank's decision that may affect my money tremendously ( for example, banks giving wrong loans).
23_16	goldLabel	a2	more money in digital goods increases the demand for programmers, increasing their quality and number.	fewer intermediaries decreases the cost of transferring crypto compared to traditional money.
