#id	annotatorid	label	a1	a2
2189_2190	goldLabel	a2	new economy is the economy of data. without opening up the equal access to information and citizen footprint, new player cannot enter the scene and compete the big organization already collecting data, ultimately disadvantaging citizen.	privacy laws are cumbersome, especially for global companies. as companies market and make suggestions for improvements based on demographic data. i think if companies are careful with the type of data that they leverage, its fine.
2191_2192	goldLabel	a1	information privacy laws will make it harder for big companies to keep their rate of innovation - they will have to focus more on compliance instead of improving the actual product for the end consumer.	the problem with these laws is when governments make them way too hard to comply with by adding unnecessary hurdles that get in the way of technological progress.
2193_2194	goldLabel	a1	it is very difficult or almost impossible to protect our privacies as information cannot be vailed if it is once vailed. so, i believe we will not have concern on privacies in the future.	privacy is over-rated - the fact that people tend to post any moment of their lives on social media, is proof that people don't care about their privacy
2195_2196	goldLabel	a2	progress can only made with free access to data. by connecting all the dots, new magic can be developed.	information privacy laws restrict information in hands of only few people who can then exploit that information for personal interests
2192_2197	goldLabel	a2	the problem with these laws is when governments make them way too hard to comply with by adding unnecessary hurdles that get in the way of technological progress.	privacy laws will make it harder to gather a complete picture of information about a individual, but prohibiting the use of combined databases of personal data.
2198_2199	goldLabel	a1	information privacy laws put a huge unforeseen burden on corporations on how they maintain and use data.	government regulation is not a way to protect privacy. rather, this should be done through technological innovation and private initiative.
2200_2196	goldLabel	a2	in our age of advanced technology, privacy is an outdated concept. get over it, and get used to the new realities.	information privacy laws restrict information in hands of only few people who can then exploit that information for personal interests
2201_2202	goldLabel	a2	individuals have no inherent right to privacy and no granted right under the united states constitution.	personal information is required in order to train computers that can personalize information. this results in a better experience overall.
2203_2204	goldLabel	a1	taking to extremes information privacy laws takes away the opportunity to share insights and pass on learnings from one generation to the other	if you have done nothing wrong then you shouldn't be afraid of showing everything too every body.
2205_2190	goldLabel	a2	many companies like google, amazon, microsoft and others provide valuable services for free or at a fraction of the cost. the general population would not have access to these services without user data.	privacy laws are cumbersome, especially for global companies. as companies market and make suggestions for improvements based on demographic data. i think if companies are careful with the type of data that they leverage, its fine.
2206_2201	goldLabel	a1	the privacy argument can sometimes be miss-used to cover up criminal issues	individuals have no inherent right to privacy and no granted right under the united states constitution.
2207_2208	goldLabel	a1	universal publicity of data may help the world to be more globalised and integrated	the very privacy concept reinforce the human nature of lying, deceiving and secretly working against someone.
2209_2210	goldLabel	a2	it is impossible to stop progress. people share their information willingly. governments should not interfere.	privacy laws are unnecessary because companies only use personal information to improve user experience.
2211_2193	goldLabel	a1	information should be set free. there's a lot of value to be given back to society by sharing personal information. society can only be made better if services and products can be designed to their needs.	it is very difficult or almost impossible to protect our privacies as information cannot be vailed if it is once vailed. so, i believe we will not have concern on privacies in the future.
2212_2199	goldLabel	a2	no, as information belongs to everyone, whether it is people in public position, or public policies for people	government regulation is not a way to protect privacy. rather, this should be done through technological innovation and private initiative.
2213_2203	goldLabel	a2	any data/information that is readily viewed by other people (public pictures, videos, recordings) should not be protected.	taking to extremes information privacy laws takes away the opportunity to share insights and pass on learnings from one generation to the other
2214_2213	goldLabel	a1	privacy laws are making it impossible to do machine learning research. researchers are now spending weeks to try to get approval for their work.	any data/information that is readily viewed by other people (public pictures, videos, recordings) should not be protected.
2204_2215	goldLabel	a2	if you have done nothing wrong then you shouldn't be afraid of showing everything too every body.	protecting information privacy too much would lead to narrow possibility of social media.
2205_2193	goldLabel	a1	many companies like google, amazon, microsoft and others provide valuable services for free or at a fraction of the cost. the general population would not have access to these services without user data.	it is very difficult or almost impossible to protect our privacies as information cannot be vailed if it is once vailed. so, i believe we will not have concern on privacies in the future.
