#id	annotatorid	label	a1	a2
985_986	goldLabel	a1	social media allows for a platform where everyone can freely express their thoughts and opinions, allowing for the maximized attainment of free speech.	gives the ability to maintain contact across distances. this allows people to move (for example to at better job) without losing their emotional support network
987_988	goldLabel	a1	current events can be more readily shared on social media, creating a more informed populace which general economic efficiency and democratic engagement.	social media allowes people to stay in touch with eachother, by sending masseges, sharing pictures, and forming groups.
989_990	goldLabel	a2	people can connect between themselves in an easier way than without social media.	social media provides an easy way for social groups to communicate and share material with individual members.
991_992	goldLabel	a1	social media creates a platform for social activists to find supporters and thus create bigger social movements leading to social changes.	"social media make people feel happier about their lifes: they share things they done and get ""likes"" for them."
993_994	goldLabel	a1	social media allows disenfranchised people to access freely news and job offers, this allows them to stay informed and to advance their lives	the increased demand for high skilled tech labor due to the number of social media companies empowers workers to demand better condition and better pay.
991_995	goldLabel	a1	social media creates a platform for social activists to find supporters and thus create bigger social movements leading to social changes.	social media makes it hard for regimes to hide information from their civilians. social media is another platform for people to criticize the government.
996_997	goldLabel	a2	the social media is contribute to the global economy.. people can make money in a better and easier way	coordination with friends or acquaintances is easier through commonly shared platforms and social media.
998_999	goldLabel	a2	it is a stage for people who don't necessarily had a chance before to shine and showcase their tallent whrether its a swedish guy uploading videos on youtube or a talented foreign singer	social media allows small political parties to interact with their voters and the public in general without spending too much money, making the democratic process more equal and fair
1000_1001	goldLabel	a2	many revolutions globally have utilized social media as a platform for organization and communication. this allowed for the greater success and solidarity of these movements.	individuals can share information with their friends over social media, allowing them to access news which interests them and is more likely to get them engaged.
1002_1003	goldLabel	a1	social media helps people stay connected with more friends, even if they are far away.	social media is a massive industry which employs tens of thousands of workers.
987_1004	goldLabel	a1	current events can be more readily shared on social media, creating a more informed populace which general economic efficiency and democratic engagement.	allows organisation of protests on various social justice issues, letting the individual make a bigger difference in our society
1005_988	goldLabel	a2	a variety of options for communication allows people to use social media to maintain relationships of disparate intimacy.	social media allowes people to stay in touch with eachother, by sending masseges, sharing pictures, and forming groups.
1006_1007	goldLabel	a1	allows one to find connections and support on topics not represented in your local community (eg gay youth in conservative areas, forums for people dealing with rare diseases)	more opportunities for political campaigns: the cost of pushing for a campaign in social media is cheaper (almost free) compared to real life campaigns. thus, politics become more accessible.
1008_1009	goldLabel	a1	social media gives people an easy way to form social movements to take care of their interests, by sharing the group and finding people with common needs.	social media keep and remind you all of your good experiences, so its help you to remain your satisfaction along your life.
992_1010	goldLabel	a2	"social media make people feel happier about their lifes: they share things they done and get ""likes"" for them."	social media brings more good than harm because it allows people to communicate with others whom they would never have met previously.
1011_988	goldLabel	a1	modern communication largely occurs on social media, making it a new forum for individuals to share ideas and learn new things	social media allowes people to stay in touch with eachother, by sending masseges, sharing pictures, and forming groups.
986_1012	goldLabel	a2	gives the ability to maintain contact across distances. this allows people to move (for example to at better job) without losing their emotional support network	social media allows for easily accessible information about a variety of topics like politics and science, leading to a more informed populace.
1013_1001	goldLabel	a2	investigative journalists has been rehabilitated as individuals share news more readily over social media, creating higher ad revenue and incentivizing people to purchase subscriptions.	individuals can share information with their friends over social media, allowing them to access news which interests them and is more likely to get them engaged.
1014_1015	goldLabel	a2	this is a better way to send a message between all of your co-workers, students, your employees,	social media allows celebrities and institutions to disseminate information far more efficiently.
1016_1017	goldLabel	a1	social it allows people which are marginalized and ignored by mainstream media to have a voice, that is potentially heard by the entire population.	we can stay in touch with old friends, via social media, and see what they are doing with their life
1018_1019	goldLabel	a2	help people with social anxiety to get friends and be more sociable, overcome their social anxiety	social media facilitates discourse by allowing individuals from different backgrounds to discuss the same material.
1020_998	goldLabel	a1	most people arent subscribed to a newspaper or watch the news on a regular basis, social media is often the only way they are exposed to news stories, this means we get more informed citizens.	it is a stage for people who don't necessarily had a chance before to shine and showcase their tallent whrether its a swedish guy uploading videos on youtube or a talented foreign singer
1000_985	goldLabel	a2	many revolutions globally have utilized social media as a platform for organization and communication. this allowed for the greater success and solidarity of these movements.	social media allows for a platform where everyone can freely express their thoughts and opinions, allowing for the maximized attainment of free speech.
1021_1017	goldLabel	a1	social media allows for people with similar interests and values to form communities across the global, allowing for more cultural understanding and diffusion.	we can stay in touch with old friends, via social media, and see what they are doing with their life
1013_1022	goldLabel	a2	investigative journalists has been rehabilitated as individuals share news more readily over social media, creating higher ad revenue and incentivizing people to purchase subscriptions.	social media allows for information to be shared more freely, which has been an effective method for contesting government abuse and subverting censorship.
1023_1018	goldLabel	a1	social media improves communication between friends and family members who live far away from each other.	help people with social anxiety to get friends and be more sociable, overcome their social anxiety
1024_1007	goldLabel	a1	social media enable making mass social experiments and servies easily, and so making the act of collecting data easier, cheaper, faster and wider spread	more opportunities for political campaigns: the cost of pushing for a campaign in social media is cheaper (almost free) compared to real life campaigns. thus, politics become more accessible.
1012_1025	goldLabel	a1	social media allows for easily accessible information about a variety of topics like politics and science, leading to a more informed populace.	social media connects between celebrities to their fan base, making them less “god like” and promoting people to follow them in a more positive way.
1026_1027	goldLabel	a1	social media allows people to crowd source ideas and trade information so that individuals with different skills can connect and create better products.	social media is a powerful broadcasting tool to inform the masses, even if they aren't actively interested in the broadcast subject.
1028_1003	goldLabel	a1	social media allows people to stay in touch even if they live far away from each other.	social media is a massive industry which employs tens of thousands of workers.
1003_1029	goldLabel	a2	social media is a massive industry which employs tens of thousands of workers.	social media allows for easier organization of events and event participation.
1030_1016	goldLabel	a1	social media allows for fast communication during environmental and social crises (people can mark themselves safe or let their friends know how things are progressing).	social it allows people which are marginalized and ignored by mainstream media to have a voice, that is potentially heard by the entire population.
1031_1032	goldLabel	a2	social media allows people to meet like minded individuals and have more fulfilling connections despite barriers.	social media allows for people with social limitations such as anxiety to make connections or online friends thus lessening their loneliness.
1033_1003	goldLabel	a1	social media allows grass roots movement to more easily mobilize and spread awareness across large groups of people.	social media is a massive industry which employs tens of thousands of workers.
1034_1035	goldLabel	a2	better way for people to be exposed to politic, so they can be more involved and influence on their country direction.	most people wont go outside and protest or join a political movement, social media allows people to make a difference and be politically active and informed.
1036_1037	goldLabel	a2	social media has the power to bring change to sociaties that are afraid of their government, such as the arrab spring that started on facebook	social media provides an easy way for people to network and form professional connections that can help them in the long term.
1014_1038	goldLabel	a2	this is a better way to send a message between all of your co-workers, students, your employees,	social media allows individuals who don't know each other in real life to form communities around shared interests.
1008_1024	goldLabel	a1	social media gives people an easy way to form social movements to take care of their interests, by sharing the group and finding people with common needs.	social media enable making mass social experiments and servies easily, and so making the act of collecting data easier, cheaper, faster and wider spread
1034_1039	goldLabel	a2	better way for people to be exposed to politic, so they can be more involved and influence on their country direction.	social media allow people to meet other people with the same interest, no matter how far they live
1031_991	goldLabel	a2	social media allows people to meet like minded individuals and have more fulfilling connections despite barriers.	social media creates a platform for social activists to find supporters and thus create bigger social movements leading to social changes.
1004_1011	goldLabel	a2	allows organisation of protests on various social justice issues, letting the individual make a bigger difference in our society	modern communication largely occurs on social media, making it a new forum for individuals to share ideas and learn new things
1040_1041	goldLabel	a2	social media uses smart algorithms to determine what ideas can become viral (and usually they are the more important ones) and exposes them to the masses.	social media lets people connect to other people with similar problems, creating support systems that are hard to find in real life.
1042_1008	goldLabel	a2	save time in your work. you can do more missions because you can easily connect withe people that you need to connect with, or people that can help you.	social media gives people an easy way to form social movements to take care of their interests, by sharing the group and finding people with common needs.
1043_1026	goldLabel	a2	social media gives a platform for minorities to voice their concerns thus bringing these issues to the public's attention.	social media allows people to crowd source ideas and trade information so that individuals with different skills can connect and create better products.
995_1044	goldLabel	a2	social media makes it hard for regimes to hide information from their civilians. social media is another platform for people to criticize the government.	social media gives people a place to form support groups, those who want to help can easly find people who need help by forming groups and offering advices.
1045_1042	goldLabel	a1	people more informed: social media lead to constant information. also, people are more likely to read news because articles pop up in feed, so they are more likely to be drawn to read them.	save time in your work. you can do more missions because you can easily connect withe people that you need to connect with, or people that can help you.
1035_994	goldLabel	a1	most people wont go outside and protest or join a political movement, social media allows people to make a difference and be politically active and informed.	the increased demand for high skilled tech labor due to the number of social media companies empowers workers to demand better condition and better pay.
1046_1047	goldLabel	a1	social media enables people to talk to friends and family and learn about their lives even when they are far away, thus helping people that feel lonely or are away from their loved ones	social media can create a better world by connecting people that would have never met otherwise. it can help bring together different cultures such as create a conversation between an israeli and an iranian
1022_1048	goldLabel	a1	social media allows for information to be shared more freely, which has been an effective method for contesting government abuse and subverting censorship.	social media allows politicians to connect with the public, providing the public with better and more reliable information about them.
1009_1049	goldLabel	a2	social media keep and remind you all of your good experiences, so its help you to remain your satisfaction along your life.	social media allows for the opportunity for more people to connect globally which allows for a deeper cultural exchange that can increase empathy and understanding.
1050_990	goldLabel	a1	social media facilitates crowd funding, which reduces health care and emergency costs for needy families.	social media provides an easy way for social groups to communicate and share material with individual members.
987_1051	goldLabel	a2	current events can be more readily shared on social media, creating a more informed populace which general economic efficiency and democratic engagement.	social media allows celebrities, politicians, and other public characters to create accessible platforms and spread their message.
996_1021	goldLabel	a2	the social media is contribute to the global economy.. people can make money in a better and easier way	social media allows for people with similar interests and values to form communities across the global, allowing for more cultural understanding and diffusion.
