#id	annotatorid	label	a1	a2
3196_3197	goldLabel	a1	government has no right to regulate citizen behavior unless there are third party harms, gambling only has the potential to harm the person doing the gambling since it is there money.	supervised reasonable gambling, done under strict restrictions that protects the gambler, is very enjoyable and enriches the gamblers life. it is not more wasteful then going to a fancy restaurant.
3198_3199	goldLabel	a2	it is unfair to punish the gambling industry and gamblers for associated crime since they do not cause it and criminals should be punished regardless.	banning gambling won't stop the phenomena. it will only enhance illegal underground gambling. giving that, the supervision on gambling will be much harder and people will get harm more severly
3200_3201	goldLabel	a1	gambling, much like any other game, is also a form of entertainment which certain people enjoy because of its risk. therefore, we should allow it.	most people don't spend a lot (and we can even cap the amount), and then the gov damages almost don't happen
3202_3203	goldLabel	a2	it's going to happen anyway in a black market. we need regulation	we should not ban gambling because it can bring in a lot of tax revenue for cities.
3201_3204	goldLabel	a2	most people don't spend a lot (and we can even cap the amount), and then the gov damages almost don't happen	banning gambling will only push gambling onto the internet where it will be harder to oversee and prevent minors from participating.
3205_3206	goldLabel	a1	people should have the right to do whatever they want with their money, even risking it, especially in gambling where they know that it is likely they will lose their money	hard to help those in need. a black market is likely to be formed, but now we won't know who the gamblers are, and won't be able to provide help to their suffering family.
3200_3207	goldLabel	a1	gambling, much like any other game, is also a form of entertainment which certain people enjoy because of its risk. therefore, we should allow it.	if the government bans gambling then it will no longer be able to collect high taxes that it puts into public spending.
3208_3205	goldLabel	a2	i didn't agree for the state to limit my autonomy if it hurts only myself and it does so this is a section in a contract that i didn't agree upon and would be nullified	people should have the right to do whatever they want with their money, even risking it, especially in gambling where they know that it is likely they will lose their money
3209_3210	goldLabel	a2	people are allowed to harm themselves, for example by smoking, and gambling is no different because it harms the person who gamble alone	we believe people have the ability to choose for themselves whether or not to take that risk, after considering the pros and cons of gambling.
3211_3212	goldLabel	a2	gambling has good attributes to it. it does make people happy, often reduces pressure, and gives people hope. the latter is especially true for the poor - whose lives are otherwise often hopeless.	gambling is massively beneficial for a state's economy, since it benefits foreign tourism and creates lots of jobs, while the overall amount of money spent is fairly small.
3213_3214	goldLabel	a2	gambling can give hope to many people. knowing that i might have a chance of winning and turning my life around is beneficial to me and helps me live my life even if its unlikely	people should be free to spend their money how they choose. gambling does not create unique harms when compared to other types of legal vices. it is a form of entertainment.
3199_3215	goldLabel	a1	banning gambling won't stop the phenomena. it will only enhance illegal underground gambling. giving that, the supervision on gambling will be much harder and people will get harm more severly	it provides most of the individuals that gamble with a huge amount of happiness and the states responsibility is to maximize happiness throughout the population
3216_3201	goldLabel	a1	casinos can revive economically depressed areas by encouraging the creation of infrastructure that is useful for businesses besides casinos.	most people don't spend a lot (and we can even cap the amount), and then the gov damages almost don't happen
3217_3218	goldLabel	a2	gambling provide hope to the poor, incentives tham to find a job, any job, and earn money.	gambling is a great form of voluntary taxation, the revenue enables better welfare and infrastructure in impoverished neighborhoods.
3218_3219	goldLabel	a1	gambling is a great form of voluntary taxation, the revenue enables better welfare and infrastructure in impoverished neighborhoods.	gambling does help people. some people win, and the money they get improve their life.
3213_3220	goldLabel	a2	gambling can give hope to many people. knowing that i might have a chance of winning and turning my life around is beneficial to me and helps me live my life even if its unlikely	"people are rational beings and the ""addictive nature"" of gambling isn't significantly more extreme than that of alcohol, cigarettes or fast food. given that, banning gambling is an illegitimate violation of people's freedom of choice."
3221_3204	goldLabel	a2	in many cases it gives people hope that they can get out of their situation. life is very depressing when you don't have hope.	banning gambling will only push gambling onto the internet where it will be harder to oversee and prevent minors from participating.
3213_3222	goldLabel	a2	gambling can give hope to many people. knowing that i might have a chance of winning and turning my life around is beneficial to me and helps me live my life even if its unlikely	everyone knows people are not likely to get rich via gambling, because the risk is very substantial, so gamblers know exactly what they are going into and are informed enough in order to do so
3215_3223	goldLabel	a2	it provides most of the individuals that gamble with a huge amount of happiness and the states responsibility is to maximize happiness throughout the population	people have a right to pursue happiness as they see fit as long as they hurt no one but themselves. gambling is protected under that right.
3215_3197	goldLabel	a2	it provides most of the individuals that gamble with a huge amount of happiness and the states responsibility is to maximize happiness throughout the population	supervised reasonable gambling, done under strict restrictions that protects the gambler, is very enjoyable and enriches the gamblers life. it is not more wasteful then going to a fancy restaurant.
3224_3221	goldLabel	a1	casinos are generally touristic sites drawing more tourists into the country who spend money that strengthen the economy and state funds	in many cases it gives people hope that they can get out of their situation. life is very depressing when you don't have hope.
3225_3226	goldLabel	a1	if we ban gambling, addicted gamblers will go to illegal gambling sites, and so we as a government will lose any and all of our ways to regulate the harm done to them.	gambling is the current employment of many specialized workeea, many of which are old, and so thay probably won't be able to find a good job after the banning of gambling.
