#id	annotatorid	label	a1	a2
1630_1631	goldLabel	a2	if something went wrong, no one could stop it, because on one is in charge	by removing paper money, people will have a harder time understanding and visualizing the amount of money they are spending.
1632_1633	goldLabel	a1	cryptocurrency is incredibly unstable, so using it as the primary currency of a nation means massive inflation and deflation on a weekly or monthly basis	since not controll by any bank, when the value it has crashes there is no relayble way to increase it again.
1634_1635	goldLabel	a2	people who try to hide money due to abusive situations will see all their stored money wiped out.	corporations can create coins with the purpose of scamming clients by effectively printing money once their coins gain mainstream acceptance.
1636_1637	goldLabel	a2	the variable price means that investors can easily lose substantial portions of their income.	cryptocurrency is more susceptible to hacking and other online security threats in a way that physical currency isn't.
1638_1630	goldLabel	a1	crypto is vulnerable to hacking as its existence is purely digital.	if something went wrong, no one could stop it, because on one is in charge
1639_1640	goldLabel	a2	if we stop using cash, we become vulnerable to internet attack or crushes	this makes currency manipulation a much more serious threat to the global economy
1641_1642	goldLabel	a2	cryptocurrency facilitates the existence of the dark web by providing an optimal currency type for its existence.	crypto makes payments within criminal enterprises easier because it is untraceable, which makes them harder to stop.
1643_1637	goldLabel	a2	the energy it takes to trace the blockchain increases the cost of every transaction.	cryptocurrency is more susceptible to hacking and other online security threats in a way that physical currency isn't.
1644_1645	goldLabel	a1	cryptocurrency is detached from physical world, making it hard for people to accept and possibly creating some sort of a backlash, especially in the initial phases of the adoption.	every coin is traced, and that's a huge breach of my privacy because all of my purchases history (or at least where i bought stuff from) is exposed
1646_1647	goldLabel	a2	verifying a coins legitimacy takes a very long time, which slows all economic transactions which include crypto.	without control over the currency, the government cannot meaningfully back up their treasury bonds making borrowing far more difficult.
1648_1649	goldLabel	a1	we should not adopt cryptocurrency because its rapid shifts in value would discourage banks from making small loans, undermining people's access to credit (e.g. credit cards).	"because crypto ""wallets"" do not have the history or reputation of banks, they are more likely to steal money that are invested with them."
1650_1632	goldLabel	a2	having all of my money concentrated in one place, i.e. my wallet, is making it much more probable that i would lose it all because of fraud or technical malfunction	cryptocurrency is incredibly unstable, so using it as the primary currency of a nation means massive inflation and deflation on a weekly or monthly basis
1651_1641	goldLabel	a1	cryptocurrency is much less easily tracked and thus will be used to enable illegal trades	cryptocurrency facilitates the existence of the dark web by providing an optimal currency type for its existence.
1652_1632	goldLabel	a2	it is unreliable and it's value changes constantly , so a lot of people might lose a lot if there money if the will use it	cryptocurrency is incredibly unstable, so using it as the primary currency of a nation means massive inflation and deflation on a weekly or monthly basis
