#id	annotatorid	label	a1	a2
1501_1502	goldLabel	a2	increases consumption because it takes less time and effort to buy things. economy is a matter of how many people believe in it and spend their money, thix increases the overall utility	online shopping help consumers to compare prices and quality of products because there are normally reviews of the products in the same page or in the network in general.
1503_1504	goldLabel	a2	people are buying more things online, and for each transaction the target state receives taxes via vat or customs, so more money can be used for governmental projects	online shopping allows businesses and individuals to access a wider range of buyers, and makes it much easier to sell your own products, and therefore assists small businesses and the economy.
1505_1506	goldLabel	a1	it is much cheaper than your local shop, because of scale and competition, so poor people have more access	reduces barriers of entry and therefore allows more competition which helps in the long rub
1507_1506	goldLabel	a1	it's easier to start an online business than a traditional one, lowering the launching requirement of buisnesses.	reduces barriers of entry and therefore allows more competition which helps in the long rub
1508_1503	goldLabel	a1	online shops save time. many people don't have the time to drive to the shop and walk between aisles, using online shops makes it much easier.	people are buying more things online, and for each transaction the target state receives taxes via vat or customs, so more money can be used for governmental projects
1509_1510	goldLabel	a1	cheap prices of things on the net allow people to buy more products, thus contributing more to the economy.	it enables cheaper products by not needing to have physical store locations (which have rent), but only a warehouse.
1511_1507	goldLabel	a1	online market is much less expensive to operate than traditional market and enhance profit.	it's easier to start an online business than a traditional one, lowering the launching requirement of buisnesses.
1504_1512	goldLabel	a1	online shopping allows businesses and individuals to access a wider range of buyers, and makes it much easier to sell your own products, and therefore assists small businesses and the economy.	online shopping allows people to buy products more cheaply than in their local stores, given that some products are produced more cheaply in other areas or countries, and that people can compare.
1501_1504	goldLabel	a2	increases consumption because it takes less time and effort to buy things. economy is a matter of how many people believe in it and spend their money, thix increases the overall utility	online shopping allows businesses and individuals to access a wider range of buyers, and makes it much easier to sell your own products, and therefore assists small businesses and the economy.
1502_1513	goldLabel	a1	online shopping help consumers to compare prices and quality of products because there are normally reviews of the products in the same page or in the network in general.	stuff you buy represent who you are. it is the easiest way to personalize yourself. when people have more options it makes this representation better.
1513_1514	goldLabel	a2	stuff you buy represent who you are. it is the easiest way to personalize yourself. when people have more options it makes this representation better.	it enables people to get exactly what they want, from anywhere in the world, not restricted by what's currently in stock of your local store's inventory.
1509_1506	goldLabel	a1	cheap prices of things on the net allow people to buy more products, thus contributing more to the economy.	reduces barriers of entry and therefore allows more competition which helps in the long rub
1515_1511	goldLabel	a1	online shopping makes products more accessible to people who have difficulties leaving the house.	online market is much less expensive to operate than traditional market and enhance profit.
1514_1516	goldLabel	a1	it enables people to get exactly what they want, from anywhere in the world, not restricted by what's currently in stock of your local store's inventory.	online shopping allows individuals to recieve their goods much more quickly than going to a store that sells that product, which is often important for their well being.
1517_1518	goldLabel	a2	"online shopping lowers the cost of products by ""cutting the middleman"", no money is wasted on constructing local shops, hiring local workers, etc."	online shopping also allows small shops to reach a large audience, thereby encouraging the creation of small businesses.
1519_1513	goldLabel	a1	it makes selling stuff much easier through amazon/ebay, which means that more people can create, and buyers have more great options	stuff you buy represent who you are. it is the easiest way to personalize yourself. when people have more options it makes this representation better.
1515_1520	goldLabel	a1	online shopping makes products more accessible to people who have difficulties leaving the house.	it enables people to not waste valuable time by going to stores.
1516_1521	goldLabel	a2	online shopping allows individuals to recieve their goods much more quickly than going to a store that sells that product, which is often important for their well being.	online shopping gives people access to a much wider pool of options when choosing to buy a certain product, so people can choose what's specifically best for them.
1513_1522	goldLabel	a2	stuff you buy represent who you are. it is the easiest way to personalize yourself. when people have more options it makes this representation better.	gives consumers more information and more ability to compare prices and hence prevents them from spending more money than needed
1515_1523	goldLabel	a1	online shopping makes products more accessible to people who have difficulties leaving the house.	allows people a greater variety to select from and therefore increases happiness
1510_1524	goldLabel	a1	it enables cheaper products by not needing to have physical store locations (which have rent), but only a warehouse.	it enables redistribution of wealth through rich people buying from poorer areas instead of their local, richer, stores and manufacturers.
1521_1501	goldLabel	a1	online shopping gives people access to a much wider pool of options when choosing to buy a certain product, so people can choose what's specifically best for them.	increases consumption because it takes less time and effort to buy things. economy is a matter of how many people believe in it and spend their money, thix increases the overall utility
1512_1521	goldLabel	a2	online shopping allows people to buy products more cheaply than in their local stores, given that some products are produced more cheaply in other areas or countries, and that people can compare.	online shopping gives people access to a much wider pool of options when choosing to buy a certain product, so people can choose what's specifically best for them.
1525_1504	goldLabel	a2	online shopping saves time: instead of going to the store, find parking, find the product in the store - for online shopping, open the laptop is all one needs to do.	online shopping allows businesses and individuals to access a wider range of buyers, and makes it much easier to sell your own products, and therefore assists small businesses and the economy.
1503_1502	goldLabel	a2	people are buying more things online, and for each transaction the target state receives taxes via vat or customs, so more money can be used for governmental projects	online shopping help consumers to compare prices and quality of products because there are normally reviews of the products in the same page or in the network in general.
1516_1504	goldLabel	a2	online shopping allows individuals to recieve their goods much more quickly than going to a store that sells that product, which is often important for their well being.	online shopping allows businesses and individuals to access a wider range of buyers, and makes it much easier to sell your own products, and therefore assists small businesses and the economy.
1513_1521	goldLabel	a2	stuff you buy represent who you are. it is the easiest way to personalize yourself. when people have more options it makes this representation better.	online shopping gives people access to a much wider pool of options when choosing to buy a certain product, so people can choose what's specifically best for them.
1517_1524	goldLabel	a1	"online shopping lowers the cost of products by ""cutting the middleman"", no money is wasted on constructing local shops, hiring local workers, etc."	it enables redistribution of wealth through rich people buying from poorer areas instead of their local, richer, stores and manufacturers.
1526_1508	goldLabel	a1	given that the buyer knows what he wants to buy, online shopping let the buyer easily find the wanted product in the best available price	online shops save time. many people don't have the time to drive to the shop and walk between aisles, using online shops makes it much easier.
1506_1522	goldLabel	a2	reduces barriers of entry and therefore allows more competition which helps in the long rub	gives consumers more information and more ability to compare prices and hence prevents them from spending more money than needed
1513_1527	goldLabel	a2	stuff you buy represent who you are. it is the easiest way to personalize yourself. when people have more options it makes this representation better.	online shopping enables harnessing sophisticated data science techniques for accurate product suggestion. this can help the costumer find the most suitable products for improving the costumer life and happiness.
1503_1521	goldLabel	a2	people are buying more things online, and for each transaction the target state receives taxes via vat or customs, so more money can be used for governmental projects	online shopping gives people access to a much wider pool of options when choosing to buy a certain product, so people can choose what's specifically best for them.
1508_1528	goldLabel	a2	online shops save time. many people don't have the time to drive to the shop and walk between aisles, using online shops makes it much easier.	online shopping help consumers to compare prices and quality of products because it's easier to compare both products and suppliers, as well as their terms in an objective way.
