#id	annotatorid	label	a1	a2
3070_3071	goldLabel	a1	keeping their job in professional sports would pressure athletes to dope, and doping is dangerous to athlete health.	serves as a bad example for young people by people who often serve as role models
3072_3073	goldLabel	a1	doping causes physical harm to athletes in the long run, which they often can't foresee when doing it.	hurts athletes because drugs are dangerous and cause various diseases and even death
3074_3075	goldLabel	a2	the decision of the athlets to take drugs will. be irrational because of the huge pressure on them to be better and get more money. that limits the autonomy of athlets to choose their way.	legalization of doping is trying to hit a moving target since once doping becomes the norm athletes will have to find something even more extreme to make themselves seem uniquely good.
3076_3077	goldLabel	a1	fans are against doping in the vast majority of sports, so legalizing doping would drive away fans of the sport and ultimately hurt the game.	it'll make sporting events less interesting because the differences between different players becomes less visible, fewer extreme records are going to be broken
3078_3079	goldLabel	a2	legalized doping disincentives parents from allowing their children to persue careers in professional sports.	harm to athletes: doping is incredibly harmful. it permanently harms the body of athletes
3080_3081	goldLabel	a1	we should not legalize doping in sport because the long term effects of doping are not well understood and there could be serious harms to people's health.	it will be hard for athletes from poor areas to show how good they are becose they won't get drugs as easily as athletes from reach areas
3082_3083	goldLabel	a2	most a matures who aspire to be like the athletes they look up to don't have the supporting staff and facilities that help balance the negative effect of doping.	allowing doping practically means forcing doping, as the allowance of doping means that anyone that doesn't take the adherent drugs is to become none-competitive.
3084_3085	goldLabel	a2	a black market for these drugs will be more wide spread' because their will be more research and development of the drugs.	doping creates a race to the bottom of athletes taking stronger and more dangerous drugs in order to win.
3079_3073	goldLabel	a1	harm to athletes: doping is incredibly harmful. it permanently harms the body of athletes	hurts athletes because drugs are dangerous and cause various diseases and even death
3082_3086	goldLabel	a2	most a matures who aspire to be like the athletes they look up to don't have the supporting staff and facilities that help balance the negative effect of doping.	doping is used to attain an advantage in sport; when it is legalized, athletes will turn to more dangerous substances to enhance their performance compared to others.
3087_3088	goldLabel	a1	athletes have a great influence on teenagers as role models. legalizing dope sends a problematic message that encourage the use of drugs and alcohol.	at the amateur level, it adds a financial cost so people won't be able to get into the sport
3074_3089	goldLabel	a2	the decision of the athlets to take drugs will. be irrational because of the huge pressure on them to be better and get more money. that limits the autonomy of athlets to choose their way.	athletes are often judged in the historical context of their sport, but because legalizing doping would fundamentally change the nature of the sport, those historic comparisons and conversations that entertain fans disappear.
3090_3091	goldLabel	a2	once you use it you go get addicted to more difficult one , once the sports gamer start and he won’t be able to continue to keep what he does in sports	athletes are already performing at a higher level than ever before thanks to advances in training and physical therapy, so legalizing doping is not necessary to improve the quality of sport.
3074_3092	goldLabel	a2	the decision of the athlets to take drugs will. be irrational because of the huge pressure on them to be better and get more money. that limits the autonomy of athlets to choose their way.	in sport we celebrate the human body and human abilities. people who use drugs have above human abillities and therefore would no longer be considered human, causing the interest in sport to drop
3093_3094	goldLabel	a2	athletes are seen as role models by many young people. if they use drugs to succeed, others are likely to follow their example.	if kids see their idols doping, they'll start doping as well, and doping in unregulated environments is dangerous (especially for young children)
3095_3094	goldLabel	a2	many performance-enhancing drugs are addictive, which means that after the initial use, the choice to use them isn't free.	if kids see their idols doping, they'll start doping as well, and doping in unregulated environments is dangerous (especially for young children)
3084_3072	goldLabel	a2	a black market for these drugs will be more wide spread' because their will be more research and development of the drugs.	doping causes physical harm to athletes in the long run, which they often can't foresee when doing it.
3096_3097	goldLabel	a1	it breaks the true spirit of sports, which checks and celebrates the ability of the human body, and not the ability of drugs.	doping is an expensive practice which only richer people have access to, legalization will just make playing sports inaccessible to people who can't afford drugs.
3098_3099	goldLabel	a2	it would make it so the poor would have no chance to make it to larger leagues because they won't have money for the drugs and therefore will have worse performances.	we should not legalize doping in sport because it would create an arms race where every top athlete had to dope as much as possible to remain competitive.
3087_3076	goldLabel	a1	athletes have a great influence on teenagers as role models. legalizing dope sends a problematic message that encourage the use of drugs and alcohol.	fans are against doping in the vast majority of sports, so legalizing doping would drive away fans of the sport and ultimately hurt the game.
3100_3101	goldLabel	a1	allowing athletes to use drugs will cause coercion to use them - either by pressure from the athlete's coach or friends, or internal pressure because they want to be successful	despite many complaints to the contrary, the combination of effective and regular drug testing as well as the stigma against doping amongst fans has proven to be an effective deterrent against doping in modern sport.
3102_3090	goldLabel	a1	athletes already put their bodies through extreme harm via harsh training, doping will exacerbate the physical harms they are already accruing by making them feel like they can push themselves even farther past their limit.	once you use it you go get addicted to more difficult one , once the sports gamer start and he won’t be able to continue to keep what he does in sports
3090_3103	goldLabel	a2	once you use it you go get addicted to more difficult one , once the sports gamer start and he won’t be able to continue to keep what he does in sports	currently the football stars give motivation to children to try and keep a healthy, sporty, lifestyle. when the children see that their heroes aren't there solely due to hard work, they will be less sporty.
3104_3105	goldLabel	a2	the increased demand to these drugs will increase prices, which can mean that from now on the rich will have a permanent advantage over the poor.	legalization of doping will place pressure on individual players to dope since they will be at an automatic disadvantage if they don't, preventing them from having a meaningful choice.
3088_3106	goldLabel	a2	at the amateur level, it adds a financial cost so people won't be able to get into the sport	forces athletes to compromise their bodies and moral compasses in order to compete at the same level as everyone else.
3106_3072	goldLabel	a2	forces athletes to compromise their bodies and moral compasses in order to compete at the same level as everyone else.	doping causes physical harm to athletes in the long run, which they often can't foresee when doing it.
3087_3107	goldLabel	a1	athletes have a great influence on teenagers as role models. legalizing dope sends a problematic message that encourage the use of drugs and alcohol.	doping has been illegal for the vast majority of modern sports history, and making it legal now would diminish the accomplishments of athletes of the past.
3084_3108	goldLabel	a2	a black market for these drugs will be more wide spread' because their will be more research and development of the drugs.	allowing for doping degrades the athletic performances we see from our athletes, making their athletic accomplishments artificially enhanced and less impressive.
3082_3109	goldLabel	a2	most a matures who aspire to be like the athletes they look up to don't have the supporting staff and facilities that help balance the negative effect of doping.	athletes who decide to dope themselves suffer from a short term bias. most of them perceive their career as the most important thing in their lives and don't think about the long term consequences
3110_3077	goldLabel	a1	we should not legalize doping in sport because athletes would be coerced into doping by sponsors and their teams, so that they would have to wreck their bodies.	it'll make sporting events less interesting because the differences between different players becomes less visible, fewer extreme records are going to be broken
3080_3111	goldLabel	a1	we should not legalize doping in sport because the long term effects of doping are not well understood and there could be serious harms to people's health.	once we have drugs that are legal, there will be a new narket for drugs that are illegal and those drugs will be significantly more harmful
3088_3093	goldLabel	a2	at the amateur level, it adds a financial cost so people won't be able to get into the sport	athletes are seen as role models by many young people. if they use drugs to succeed, others are likely to follow their example.
3083_3106	goldLabel	a1	allowing doping practically means forcing doping, as the allowance of doping means that anyone that doesn't take the adherent drugs is to become none-competitive.	forces athletes to compromise their bodies and moral compasses in order to compete at the same level as everyone else.
3112_3071	goldLabel	a1	legalizing doping corrupts athletes potential as role models, since their success is inaccessible to the children admiring them without doping.	serves as a bad example for young people by people who often serve as role models
3070_3078	goldLabel	a1	keeping their job in professional sports would pressure athletes to dope, and doping is dangerous to athlete health.	legalized doping disincentives parents from allowing their children to persue careers in professional sports.
3098_3113	goldLabel	a2	it would make it so the poor would have no chance to make it to larger leagues because they won't have money for the drugs and therefore will have worse performances.	doping creates a race to the bottom because athletes feel pressured to always dope more than their competitors in order to gain a competitive advantage. this hurts health outcomes.
3094_3077	goldLabel	a1	if kids see their idols doping, they'll start doping as well, and doping in unregulated environments is dangerous (especially for young children)	it'll make sporting events less interesting because the differences between different players becomes less visible, fewer extreme records are going to be broken
3079_3114	goldLabel	a1	harm to athletes: doping is incredibly harmful. it permanently harms the body of athletes	it would make the new doped world records meaningless in terms of actual human ability
3115_3099	goldLabel	a2	we should not legalize doping in sport because people cannot make an informed choice about endocrinology without expert advice, and experts would not advise someone to dope.	we should not legalize doping in sport because it would create an arms race where every top athlete had to dope as much as possible to remain competitive.
3116_3117	goldLabel	a1	the competition will no longer be about people, but about drugs, which goes against the notion of testing the ability of people, so interest in sports will decrease.	even if today some athletics take drugs, when it's legal people will take higher doses because they will not be afraid to get caught anymore and will suffer worse consequences.
3113_3091	goldLabel	a1	doping creates a race to the bottom because athletes feel pressured to always dope more than their competitors in order to gain a competitive advantage. this hurts health outcomes.	athletes are already performing at a higher level than ever before thanks to advances in training and physical therapy, so legalizing doping is not necessary to improve the quality of sport.
3097_3106	goldLabel	a2	doping is an expensive practice which only richer people have access to, legalization will just make playing sports inaccessible to people who can't afford drugs.	forces athletes to compromise their bodies and moral compasses in order to compete at the same level as everyone else.
3118_3119	goldLabel	a2	doping athletes would set a bad example to viewers who might wish to follow their idols.	it would send a message that drugs are acceptable, encouraging teens (and specifically teenage athletes) to use them
3098_3109	goldLabel	a2	it would make it so the poor would have no chance to make it to larger leagues because they won't have money for the drugs and therefore will have worse performances.	athletes who decide to dope themselves suffer from a short term bias. most of them perceive their career as the most important thing in their lives and don't think about the long term consequences
3088_3120	goldLabel	a2	at the amateur level, it adds a financial cost so people won't be able to get into the sport	children will be vulnerable to doping at an incredibly young age and parents will pressure their kids into dangerous situations.
3121_3122	goldLabel	a1	legalizing doping will make things unfair internationally, as richer countries like the us and china will be able to afford to dope their athletes more safely and with more powerful drugs while poorer countries won't.	this makes sports less exciting because individual athletes are less likely to dominate their sport and create the excitement which comes from super athletes like lebron james and michael jordan.
3122_3123	goldLabel	a2	this makes sports less exciting because individual athletes are less likely to dominate their sport and create the excitement which comes from super athletes like lebron james and michael jordan.	legalizing doping will create an unfair advantage to the athletes that will choose to do so, and will require from any athlete, to succumb to that norm in order to be able to compete.
3124_3125	goldLabel	a2	while making anything legal will reduce the crime rates, that applies to legalizing murder; all countries have a responsibility to stop people from doing actions that hurt society.	we should not legalize doping in sport because it would be an insult to the hard work and integrity of athletes who have remained natural while doping is banned.
3089_3100	goldLabel	a2	athletes are often judged in the historical context of their sport, but because legalizing doping would fundamentally change the nature of the sport, those historic comparisons and conversations that entertain fans disappear.	allowing athletes to use drugs will cause coercion to use them - either by pressure from the athlete's coach or friends, or internal pressure because they want to be successful
3126_3122	goldLabel	a1	legalizing doping will force younger and younger athletes to dope as it becomes more of a norm in the higher leagues and people will feel like they have to dope to get recruited.	this makes sports less exciting because individual athletes are less likely to dominate their sport and create the excitement which comes from super athletes like lebron james and michael jordan.
3127_3128	goldLabel	a2	the essence of sport is to watch humanity reach it's peaks and adding non-human related factors like drags misses the point	this encourages kids to dope because they see their role models using drugs and then are more likely to mimic.
3126_3101	goldLabel	a1	legalizing doping will force younger and younger athletes to dope as it becomes more of a norm in the higher leagues and people will feel like they have to dope to get recruited.	despite many complaints to the contrary, the combination of effective and regular drug testing as well as the stigma against doping amongst fans has proven to be an effective deterrent against doping in modern sport.
3129_3082	goldLabel	a1	doping can be detrimental to an individuals long term health, but legalizing doping would create a perverse incentive that would push athletes to take performance enhancing drugs to keep up with their competition.	most a matures who aspire to be like the athletes they look up to don't have the supporting staff and facilities that help balance the negative effect of doping.
3118_3088	goldLabel	a1	doping athletes would set a bad example to viewers who might wish to follow their idols.	at the amateur level, it adds a financial cost so people won't be able to get into the sport
3081_3130	goldLabel	a2	it will be hard for athletes from poor areas to show how good they are becose they won't get drugs as easily as athletes from reach areas	it'll increase inequality in sports because only athletes with sponsors or countries that can pay for the best drugs will be able to win
3131_3104	goldLabel	a1	once allowed, there will be huge pressure on athletes to take enhancing drugs, and thus a level of coercion involved. this is especially true in non-liberal countries.	the increased demand to these drugs will increase prices, which can mean that from now on the rich will have a permanent advantage over the poor.
3132_3133	goldLabel	a2	it will increase the number of injuries ,the humen body can only take so much even now when athletes are moving to fast it injures them so if they will be twice as fast	athletes are role models for many teenagers. when athletes will dope in public, many teenagers who dream of being athletes will try to get drugs, probably of low quality, and risk themselves significantly.
3114_3112	goldLabel	a2	it would make the new doped world records meaningless in terms of actual human ability	legalizing doping corrupts athletes potential as role models, since their success is inaccessible to the children admiring them without doping.
3134_3104	goldLabel	a1	in sports we celebrate the ability of humans to achieve great thing. with doping we will celebrate the pharmaceutical achievements instead and we will lose the meaning of sports	the increased demand to these drugs will increase prices, which can mean that from now on the rich will have a permanent advantage over the poor.
3074_3129	goldLabel	a2	the decision of the athlets to take drugs will. be irrational because of the huge pressure on them to be better and get more money. that limits the autonomy of athlets to choose their way.	doping can be detrimental to an individuals long term health, but legalizing doping would create a perverse incentive that would push athletes to take performance enhancing drugs to keep up with their competition.
3135_3136	goldLabel	a2	people would be more inclined to try drugs, not necessarily having the ability of the sports agent to get hold of the legal, safer, more expensive ones. drugs would seem legitimate.	when doping is made legal, athletes who don't want to consume drugs will be unable to compete professionally. this means we force the harms of doping on everyone.
3074_3137	goldLabel	a2	the decision of the athlets to take drugs will. be irrational because of the huge pressure on them to be better and get more money. that limits the autonomy of athlets to choose their way.	doping creates a barrier of access to sports for athletes from poorer backgrounds and for sport federations in developing countries given that substances--and the personal monitoring that comes with them--carry a substantial cost.
3079_3138	goldLabel	a1	harm to athletes: doping is incredibly harmful. it permanently harms the body of athletes	it might have bad long term consequences on the athleats like illness
3098_3134	goldLabel	a2	it would make it so the poor would have no chance to make it to larger leagues because they won't have money for the drugs and therefore will have worse performances.	in sports we celebrate the ability of humans to achieve great thing. with doping we will celebrate the pharmaceutical achievements instead and we will lose the meaning of sports
3139_3119	goldLabel	a2	encourages young people who see athlets as model to also consume drugs, which are generally unhealthy	it would send a message that drugs are acceptable, encouraging teens (and specifically teenage athletes) to use them
3094_3120	goldLabel	a1	if kids see their idols doping, they'll start doping as well, and doping in unregulated environments is dangerous (especially for young children)	children will be vulnerable to doping at an incredibly young age and parents will pressure their kids into dangerous situations.
3126_3140	goldLabel	a2	legalizing doping will force younger and younger athletes to dope as it becomes more of a norm in the higher leagues and people will feel like they have to dope to get recruited.	professional athletes serve as role models for young athletes in their sport, and widespread use of doping amongst professional would likely drive an increase in doping amongst youth, which can have negative health affects.
3141_3138	goldLabel	a1	by legalizing doping in sports we expose the athletes to the harms of it.	it might have bad long term consequences on the athleats like illness
3084_3093	goldLabel	a2	a black market for these drugs will be more wide spread' because their will be more research and development of the drugs.	athletes are seen as role models by many young people. if they use drugs to succeed, others are likely to follow their example.
3098_3132	goldLabel	a2	it would make it so the poor would have no chance to make it to larger leagues because they won't have money for the drugs and therefore will have worse performances.	it will increase the number of injuries ,the humen body can only take so much even now when athletes are moving to fast it injures them so if they will be twice as fast
3081_3105	goldLabel	a2	it will be hard for athletes from poor areas to show how good they are becose they won't get drugs as easily as athletes from reach areas	legalization of doping will place pressure on individual players to dope since they will be at an automatic disadvantage if they don't, preventing them from having a meaningful choice.
3072_3118	goldLabel	a1	doping causes physical harm to athletes in the long run, which they often can't foresee when doing it.	doping athletes would set a bad example to viewers who might wish to follow their idols.
3098_3075	goldLabel	a2	it would make it so the poor would have no chance to make it to larger leagues because they won't have money for the drugs and therefore will have worse performances.	legalization of doping is trying to hit a moving target since once doping becomes the norm athletes will have to find something even more extreme to make themselves seem uniquely good.
3114_3070	goldLabel	a2	it would make the new doped world records meaningless in terms of actual human ability	keeping their job in professional sports would pressure athletes to dope, and doping is dangerous to athlete health.
3142_3143	goldLabel	a2	this decreases the appeal of sports, because fans have less respect for sports players, because they view their accomplishments as less of their own.	legalizing doping will legitimate coaches putting pressure on players to dope, increasing the number of people who are coerced into doping when they don't want to.
