id	rank	argument
8	0.85	Social Media can be a time-waster and distract us from other things that need our attention.
18	0.8	Children and young adults are struggling in school because of the overuse of social media on smartphones which is taking away from their focus in the classroom
35	0.5882352941176471	Like DDT and pesticides later found to be harmful, social media has not been around long enough to warrant the unbridled, enthusiastic assumption that they make the world a better place.
37	0.6666666666666666	Social media creates a false sense of having less fun and fewer friends. Furthermore, Social Media companies were found to be deleting peoples comments, so it's not even the people's words.
38	0.7333333333333333	Social media has contributed to the current inability for people to express a differing opinion in a civil manner. Anonymity allows untruths and hatred to proliferate unchecked. The ability to critically analyze a subject has eroded.
54	0.8823529411764706	Social media causes people to write things on the spur of the moment, and not necessarily think the thought out. This causes later regrets, especially since what is out there never goes away.
55	0.8235294117647058	We have become so dependent on social media we no longer realize the dangers involved in sharing our information. Allowing these companies to access so much of our information poses a great risk to our privacy.
58	1.0	Due to social media personal data of individuals are getting exposed to various organizations, who are monetizing them by various ways; and also the productivity and behavioral patterns of human are getting negatively impacted.
68	0.5294117647058824	Social media creates the illusion that one's opinion carries any weight in the world, thus swelling egos that are already too big.
86	0.85	Because social media can be (many times) anonymous, it allows one to post harmful information. Communication is the soul of our country, we are raising kids without a voice unless they key the information.
89	0.9	Social media has made it easy for criminals to organise and coordinate their illegal activities.
102	0.5333333333333333	Social media makes people dumb. They lose contact with the real world.
108	0.5294117647058824	If you don't take care about privacy, you can send inappropriate content that can personally identify you.
110	0.4666666666666667	Need to have you alert hat ON for all the fake news that inhabits the space
113	0.85	Social media can be addictive, causing unsafe behaviours like checking phones while driving
116	0.5333333333333333	Social media is easy to manipulate: irresponsible or malevolent inputs may ruin personal life of the target individual or spread fake information that can induce fatal actions by ignorant people.
123	0.9	People use social media to hide behind, so they can say things they would never say out loud to someone's face. So they are able to be inconsiderate, ugly, hateful, and not censored by others.
125	0.5882352941176471	Social media es bad because now you cannot tell from a fakenews or a real news, so knowledge is getting difuse on this new environment.
139	0.5294117647058824	"When the ""book printing technology"" was invented, at first, it had a negative effect on society. How to deal with and draw value of this new technology, proved to be hard and required management and governance."
157	0.4705882352941176	Based upon history, social media has a lot of the same characteristics of lynch mob.
160	0.7666666666666667	Bullying is easier on social media and there is no way for proper institutions to check it.
162	0.8666666666666667	When a service is free, the customer is the product, as is in the case of social media. Using data to manipulate societal opinions is unethical and detrimental to long standing structures of governance and empathy.
169	0.7	"Due to social media it's way harder to make human connection in ""real life"", when people are in public areas it's easier to run away to the screens than bonding and having shared experiences."
173	0.8235294117647058	Social media diminish the value of well-established knowledge, eminence, and experience.
174	0.7333333333333333	People tend to use social media instead sleeping. That is very bad for health and brain in long run. Sleep deprivation causes Alzheimer.
176	0.65	Teen's and children's brains have not matured enough to separate hurtful from harmful
195	0.6	With social media, perhaps we will end up never sending letters or postcards to our friends and it is good to get a letter
197	0.7333333333333333	Social media in its current and most prolific forms rewards users' negative traits, like attention seeking, and reduces their real-life interactions with other human beings.
202	0.8	Social media can be used to inflame vast numbers of people that have no true understanding of an issue.
206	0.6	"Social media normalises undesirable behaviour. It easier for terrorists, pedophiles, traffickers to organise and also says ""what you are doing is ok."" This does long term harm to society and outweighs the good."
208	0.7647058823529411	Social media are an ideal platform for spreading fake news and to influence people's behaviour. Even well-informed people can be influenced by such news, not to mention other people.
214	0.8	People now have a tendency to formulate opinions on important topics from memes rather than taking the time to read factual articles.
222	0.8	Social media constantly barrages users with politics and other social issues which causes and contributes to anxiety and stress.
223	0.4117647058823529	starting with a good morning, showing to he world what you ate, where you were every half an hour, not certain what value it provides to others.. certainly consumes lot of power, increases carbon emission
227	0.6	"In social media you only see what people you ""liked"" or ""friended"" posted, creating echo-chambers of similar minded people and ideas, leading to more extremism and division in society."
230	0.7	People are more addicted and every thing is monitored and reviewed as what we do is going global and online . There is a thin line of viel for the privacy and social as limted .
246	0.6	The internet is a major source of information for all. However, online information is not validated. False information can be presented as valid and to many people
253	0.6666666666666666	Platforms such as Facebook MessengerKids; still has an unclear privacy policy. Such platforms unless regulated by Govt policies are bound to tend towards sharing user's data across platforms/orgs/service partners &amp; finally compromising the objective.
262	0.5294117647058824	You should never post anything on-line that you would not want your mother to read. Careless words can remain on the internet indefinitely, and can cause problems later in life.
277	0.7058823529411765	Social media does bring a more complicated set of scenarios in a country like India, where people blindly believe any false news or headline they read. Certain elements to cause riots and create separation in society.
286	0.7333333333333333	Most of the population update their day to day activities. Social media encourages to share as much data possible which can be used against you
288	0.4	major social media are in kind of situation of monopoly, because friends of friends join the same platforms to share with the others.
294	1.0	Social media is often used for activities such as stalking, harassing others, and connecting social predators with their victims.
297	0.4117647058823529	Social media consume people's valuable time (opportunity cost)
306	0.65	Technology obfuscates the signals humans have evolved to show in interacting resulting in a lack of sensitivity in how we interact through social media
315	0.9	Hate groups can form groups to spread their message and organize violent action.
326	0.7333333333333333	There is a huge impact on the mental health of youth growing up with social media. High use can bring many issues such as anxiety, depression and a reoccurring feeling of missing out.
329	0.7333333333333333	social media led to the rise of fake news, by allowing the highest bidder to flood your feed, regardless of fact checking
338	0.75	Social Media has the same effect as a 24 hour news cycle. It's an overkill of information that effects people's mindsets on various views.
343	0.8	Social media feeds the egos of people letting them share only the best aspects of their lives.
350	0.55	social media are certainly not leading to a more accountable society.
353	0.8	As time goes on, the ubiquitous nature of social media slowly erodes the individual's need to think. It is creating a society based on transient emotion instead of thoughtful reflection.
356	0.6666666666666666	Echo chamber - posts you see are based on your likes and friends so you'll mostly see opinions that agree with you, reinforcing your prejudices and reducing the chance that people will change their minds
362	0.7058823529411765	Social media brings more harm than good because it limits one's exposure to posts which support one's viewpoint, rather than expose one to differing viewpoints.
384	0.8	Social media can be a drain on time and use up hours that you cannot get back.
386	0.6	The exposure in social networks create sometime bad behaviors and leave people being not the same on real life as on social life, afraid of what will happen with their exposure.
387	0.6666666666666666	Supposedly created for transparency, social media are in fact most of the times used anonymously and therefore be a place for useless , violent, false arguments
388	0.6333333333333333	Social media is over valued in the stock market, creating a substantial financial bubble which could hurt the economy when it bursts.
389	0.9333333333333332	Social media brings more harm than good because it encourages people to share their personal details with large companies and governments who don't have their interests at heart.
395	0.6896551724137931	In order to attract more views, newspapers publish on their page in social media a link to an article, but with a misleading headline. People who don't read the article may get wrong information.
413	0.4117647058823529	Social media can be addictive for some people and therefore should be treated as drugs.
423	0.6666666666666666	Social media provides another avenue to bullying for kids
426	1.0	Social media intrudes on personal interactions with family and friends. Instead of enjoying the moment and being fully engaged, people feel a compelling need to see the latest trivial post, missing what is truly important.
429	0.5882352941176471	Since one is behind a PC, interaction is distant. People tend to be insincere & exaggerate comments. I have yet to meet a person whom when Face to face, exaggerates on those topics.
435	0.6666666666666666	Social media is a platform which can spread rumors , fake news like a wildfire which can lead to communal riots; also can defame a person and destroy lives within an hour.
437	0.95	Social media is designed to trigger dopamine responses, forming an addiction. This addiction distorts reality and encourages one to seek out feedback that reinforces that addiction.
440	0.5882352941176471	Being able to synthesize every thought that there is, in a social media post, no matter how false or unreal they are, is a real show of nerve which tests our tolerance limits
444	0.85	Social media makes people feel bad about themselves because they see all of the great things that other people are doing and fail to realize that is only because that's what people post.
458	0.5294117647058824	Social media equates points of view as uncontested truth.
475	0.6666666666666666	Social media make people more depressed. They constantly see a fake portrayal of other people’s life, and compare their real imperfect selves to that. It creates unrealistic expectations from oneself followed by devastating disappointment.
488	0.5294117647058824	While social media has provided those without a voice a chance to be heard, the anonymity of social media has allowed dialog to become more caustic than if it were in any other public forum.
491	0.7333333333333333	Cyber bullying - when people don't see the person in front of them they're likely to be more cruel, plus it's done more publicly, resulting in more damage to the victim.
492	1.0	Since people only post the highlights of their life on social media, it can lead to a skewed perception of how happy people are in reality which can make people feel lonely or under-achieving.
494	0.8666666666666667	Social media tends to create a new public place to judge people without any possibility for the defendant to be heard and considered.
498	0.8823529411764706	Social media gives many a false perception of reality as it makes it very easy for people to avoid having productive discussions.
516	0.5882352941176471	In a virtual world, individual thoughts (which might be violating societal norms) are becoming more evident as one can post them anonymously.
525	0.9333333333333332	Social media helps the spread of fake news. The algorithms prioritize sensational stories that cause emotional response form people, which are usually the inaccurate and false ones.
529	0.5	Used in the correct way, yes it does. The trick is getting it to be used in the correct way - humans never adhere to that!
532	0.5333333333333333	People make superficial connections on social media instead of deep ones outside of it
535	0.6666666666666666	On social media - reality is intermingled with falsehood and the potential to discern between them is limited especially for gullible consumers
537	0.8	Social Media makes parents ignore their children. Children grow up believing social media is what life is all about and everything else is unimportant.
545	0.9333333333333332	Social media creates echo chambers where people are more likely to just have their own views enforced and think they are the norm (e.g. by liking specific facebook pages), which is bad for understanding.
558	0.6	People can see more details about you and can judge you according to their own perspectives.
560	0.8235294117647058	It contributes to our political polarization as we get news feeds that agree with our preconceived ideas and don't encounter alternative ideas; it contributes to information bubbles and echo chambers.
563	0.6666666666666666	"Social media can reinforce believes and ""truths"" by presenting and limiting information to views that are similar."
577	0.95	Social media platforms do not enforce strong identification of the person behind an identity allowing abuse and misuse of the capability
584	0.85	It is too easy for people to congregate with other like-minded individuals and reinforce their viewpoints, without the benefit of contrasting/competing views.
586	0.7058823529411765	It is good concept but it wasn't rolled out with proper planning. It gives power to common people without letting them know their responsibilities. It's just like handing over sword to undisciplined teenage kid without training.
587	0.7333333333333333	in social media, most spectacular information/news/video are the most shared. this is danger for manipulatino of democracy as the sources are often not checked.
625	0.6666666666666666	Social media decreases individual productivity by providing a constant distraction that prevents people from focusing.
627	0.9	The filtering algorithms of some social media sites alienate some users. It also leads to a false presumption that certain points of view are representative of the majority when they are not.
629	0.75	None of the social media have so for proven that can provide confidence to end users to protect their individual interest and personal data. this is a serious issue need to be addressed.
631	0.8	Social media makes people feel connected to others without them having real life interactions, making their relationships less meaningful.
646	0.8	Increased use of social media has proven to contribute towards an increase in depression and anxiety.
650	0.7333333333333333	Social media makes fake news spread faster and reach huge audiences, since fake news are often more sensational and provocative than real news , hurting public discourse and the democratic process.
659	0.6666666666666666	Social media lays the ground work for social control. Political correctness is a prefect example. Political correctness is a form of thought control.
669	0.7333333333333333	Social media facilitates sexting, which can lead to revenge porn, criminal charges and a proliferation of personal images.
674	0.5333333333333333	Social Media creates a society based on consumption. The ads that plaster the social media screens create a society based entirely on consumption.
693	0.8	Social media replaces in person contact without providing the level same level of connection and understanding.
698	0.8	The depth and connectivity of social media can breed unhealthy addictions that can be socially and financially harmful.
701	0.8333333333333334	Social media is often used to cyber-bully or ostracize someone publicly (especially with teenagers).
706	0.6666666666666666	Social media is uncontrolled network which can give fame or shame to anyone without acknowledging the facts.
715	0.9	Social Media has become too political and has only accelerated ideological divisions.
716	0.6666666666666666	Social media get's money by making people use it, so they make you addicted to it: either by sending notifications to re-enter it, or rapidly changing the shown info to make you want to stay.
723	0.8333333333333334	Social media sites use their platform to censor or promote information based on their agenda.
731	0.7058823529411765	Everyone try to post all positive and good news and events or there will be posts which are extremely bad. This will lead reader that everything is good and reader is having less in everything
734	0.95	For many social media replaces real social interaction and therefore diminishes the depth of personal relationships.
735	0.8823529411764706	Even if connection and news are available on social media, there are so many fake news spread on this and it creates conflicts in society, and this all is based on fake details.
748	0.8823529411764706	Social media allows huge media conglomerates to learn about our personal information, and sell it to other commercial conglomerates, without our knowledge and consent.
758	0.8823529411764706	Social media can lead to stress and offline relationship problems: 31% of teens who use social media have fought with a friend because of something that happened online.
763	0.9411764705882352	Social media is a vivid example of technological progress gone wrong. It paves way to increased consumerism, vanity, and self-obsession, not to mention new harmful phenomena such as cyber-bullying
777	0.75	Social Media can be used to spread bad propaganda, fake news, that can have its ripple effect on society. Thus there should be strong regulations on wrong use of social media
778	0.4705882352941176	Like liquor, social media is enjoyed by some people, but also destroys other people, and harms politics, democracies, and societies, so social media outlets should disclose each user's true identity.
788	0.4666666666666667	The social media takes expressing emotions to a different level. Individuals that have inability to express find comfort in expressing their thoughts and emotions without considering the impact or implication to this public expression.
794	0.7333333333333333	Social media are easy to manipulate in the hands of experts in the field, and some willingly sell their abilities to wanting governments and industries in exchange for money.
797	0.9333333333333332	Social media can rapidly spread disinformation and misinformation irregardless of the truth.
801	0.75	Social media distorts each user's view of the world by focusing attention on only those people, topics, places, and events that each user is interested in.
807	0.6470588235294118	It has become a tool for corporations and groups to sway opinion, often without us realizing it and that is not a good thing.
814	0.8	Social media makes people withdraw from real, tangible social events.
821	0.7333333333333333	People tends to see only what reinforce their beliefs and thoughts and don't take in consideration alternative and opposite point of views.
822	0.85	People mostly post their personal good times. Frequent users view others having fun and being social and happy all of the time. By comparison, they perceive their own lives to be less joyful and social.
837	0.85	"Social media worsens mental health issues of self-worth by facilitating a ""look at me"" culture as users seek self-validation."
840	0.6333333333333333	Social media makes life way easier for bullies, they can hide behind the scenes and without understanding the implications their actions have, they don't see the pain they cause which lowers their conciense,
848	0.7333333333333333	Superficiality: people often value each other through they 'likes' they get. Often they follow existing trends just for the sake of getting likes. This creates unhealthy pressures such as body shaming.
867	0.4666666666666667	Since people believe the grass is always greener in the other feed they don't feel comfortable sharing of their hardships and iddues that leads to an isolated sociey unaware of the things people are going through.
869	0.8235294117647058	Considering on being anonymous on the social media, through fake profiles, people feel empowered to bully and do harm things to others. This can be dangerous for young teens and children
871	0.8823529411764706	Fake news are more easily spread via social media.
880	0.7333333333333333	In social media you feel obligated to only post positive aspects of your life. Since it easily becomes the main domain for your social interactions, you have less sincere conversation and less support when needed.
882	0.8235294117647058	Organizations can manipulate and spread messages to influence people in a way other media could not match.
890	0.8666666666666667	Social media has become an addiction for huge portions of the developed world, as the constant feed of videos, articles, images and community feedback has trained us to constantly monitor social media.
894	0.5882352941176471	Social media is a significant source of alienation and depression in youth ages 15 to 25. Result has been suicide increase in this group based on CDC results. Why not teach compassion?
902	0.9	Youth use social media as a weapon, to berade their peers, causing huge distress and even suicide, in extreme cases
904	0.85	Social media claims to keep people connected with their families and friends but it actually seems to bring feelings of loneliness more often than it brings feelings of togetherness.
909	0.8	For people suffering from anxiety or depression viewing others apparently happy life on social media might make their condition worse.
912	0.85	Social media platforms are driven by commercial profit motives resulting in developments which drive addictive behaviours in users
915	0.6666666666666666	Social Media has broken the old established cultures, values, respect for individual, privacy and creating significant healthy harms by excessive indulgence.
928	0.5333333333333333	Social media brings more harm than good because it has led to the spread of fake news and misinformation that would have been screened out by barriers to publication in past decades.
940	0.9	Social media does more harm than good because it creates a sense of anonymity among users and because the platforms are politicized for personal agendas
943	0.8	Social media causes people to pay less attention to their friends and family.
963	0.6	Social media makes it easier to propagate violence and offensive content.
974	0.7	Social media created a platform to connect virtually but people losing human side of life.
992	0.5333333333333333	It is too tempting for social media platform operators to disclose what you've posted and what you've engaged with to 3rd parties - most of whom do not have your interests topmost.
996	0.75	Social media if not used responsibly can create chaos in a society. This is dangerous than any World War that we have witnessed in the recent past.
999	0.75	People spend much more time on the internet than in real life.
1011	0.7333333333333333	If you can control what people type and say, you can control what they think. If you can control what people think, you have created a class of mental slaves.
1014	0.5	higher risk that some of the facts quotations from a particular source in an article are false. newspapers might lose customers if people find out they gave been selling lies, a blog can be easily deleted.
1019	0.95	Social media facilitates anonymous interaction with others, and this interaction can allow people communicate negative and distasteful ideas that they would not present in a face-to-face setting.
1039	0.7333333333333333	Social networks help governments spy against their citizens
1040	0.8235294117647058	Social media lacks privacy and exposes users to government and corporate intrusions.
1042	0.7333333333333333	The amount of time we spend daily consumed by social media is astonishing when mapped out and most people wouldn't feel comfortable with their consumption numbers.
1054	0.3333333333333333	"I'm concerned about the future; I.e.: Social Scoring. In some countries this is becoming just as important as credit score. How unfair for the ""introvert"" or individual thinker to have social aptitude valued above all else."
1057	0.7	Social media creates a fake platfrom that only shows the highlights this leads people to believe only they are facing problems which leads to loneliness that easley escelates to depression and anxiety.
1071	0.8	Social media's focus on pictures and attention increases the vanity of society and degrades people's self worth.
1074	0.45	Social Media is like Medicine - optimal (read minimal) use can be beneficial, addictive use invariably leads to serious poisoning effects, with reported casualty or even fatal cases
1078	0.8823529411764706	"Using social media makes users subject to the ""filter bubble."" Users are primarily exposed to things they already agree with: Social media filters out opposing views to that of the user's, which negatively impacts civic debates."
1079	0.6	Social media can be used as a platform for radical group to recruit people such as Isis.
1082	0.8	Social networks are helping fake news to be spread everywhere in seconds, creating a parallell reality sometimes difficult to verify, which may respond to unclear interests
1085	0.8666666666666667	Social Media has create echo chambers for political and social beliefs, significantly impacting the rise in political division globally.
1086	0.65	The average person does not understand the scope of social media and how easily they can be manipulated.
1089	0.8	The best electorate is an informed electorate, and social media is used by politicians to misinform and influence policy accordingly
1095	0.95	The younger generation forgets how to connect personally with others and how to interact when not being hidden behind keyboard.
1102	0.7	The media is filled with information that is not verified and can be misleading, which caused wrong reaction from audience.
1104	0.7333333333333333	Social does not bring the full reality of lives...only an imbalanced view. You see the family happily gathered around a Xmas tree, not the 2 hour screaming, and yelling argument that preceded it.
1113	0.45	Allows people to be physicaly removed and thus unaccountable for their statements
1119	0.8	Social Media has led to the creation and propagation of echo chambers which have led to more diversionary political and social lives. This has bled into real life interactions which harm social relationships.
1125	0.5333333333333333	racism can rises up easily with social media. every person can exposed in an easy way to racism
1129	0.5294117647058824	Depression, anxiety, hours wasted, cyber bullying, inflated self importance, lack of empathy, losing the ability to interact face to face with other humans don't outweigh the ability to wish Gramma happy birthday on Facebook.
1139	0.7419354838709677	Compre to news sites, it's very easy to spread lies and fake news on social media because people are less alert when using it
1140	0.4666666666666667	Social media way of connecting people assure that contact is minimal, hance making it so people rarely get to actually know each over in network, instead coming to see everyone as sort of a bland.
1157	0.8666666666666667	Social media stimulates obsessive behavior with regards to relationships - if you break up with someone social media makes it easier to stay obsessed over them due to the accessibility of their profiles.
1159	0.8	Social media are time consuming. I always realze that I could spend better the time lost for sitting at facebook or compatible.
1162	0.5333333333333333	Social media polarises the society and favor extremisms and violence.
1164	0.5333333333333333	Its dangerous when if becomes and addiction and difficult to quit even if the person wants to
1165	0.8	Social media platforms tend to make people feel inferior and inadequate. For instance, if you see that all your friends are posting pics of international vacations, but you cannot afford those. you would become depressed
1185	0.7333333333333333	you can get private information about people and than use it for wrong reasons and crimes.
1189	0.8235294117647058	SM often fails to provide the context, leading to mis-interpreation.
1193	0.7058823529411765	A UK study found that 41% of children who spend over three hours on social media on a school day reportedly suffer from mental health difficulties compared with 21% who spend no time on the sites.
1195	0.8666666666666667	The view of the world, as portrayed on social media, is far away from reality.
1200	0.6666666666666666	Social media, as it is constructed and used, encourages people to listen to only those with similar views, thereby avoiding input from countervailing views.
1201	0.4	Good ideas are not always the most popular ones. Social media may discourage the initiators of good things.
1214	0.6666666666666666	As social media is a virtual manifestation of human communication itself though on a global scale, bullying and outlawing may be magnitudes more distributed.
1216	0.8	Dependence on social media can lead to self-confidence issues and anxieties
1221	0.75	We should spend more time on process that doesn't allow bullying and escaping from who you are . Social media allows hiding behind your words.
1262	0.4	Social media like FB is a virtual zoo. We feel awesome writing a post and doing nothing. All perfect hubby/Wifey/son/daughters can be found here. We lose our purpose and drive show-off in social media.
1268	0.6470588235294118	We need to educate ourselves and society in general on productive usage of social media . Its usage can be analogous to weapon like gun which can harm others if given to amateurs.
1270	0.8	Social media is an enormous time sink and can sap productivity
1280	0.55	Social media is just a tool. The use of the tool is what makes it good or bad. Most people lean towards bad, so as a result social media will also lean bad.
1289	0.7647058823529411	"A study published in the journal Science found that lies spread six times faster than the truth on Twitter, and ""fake news"" is retweeted more often than true news."
1292	0.6666666666666666	Social media creates manipulation channel due to location spoofing, impersonation, lack of dynamics in identification of source not to mention paid channels to distort reality, thousands of payed trolls. Without a better control results are catastrophic
1312	0.8	Social media leads to political echo chambers, resulting in poor political discourse and divisive politics
1315	0.7333333333333333	"Folks are pushed to get a ""like"" on the various posts on social media and this governs all actions in their life, losing touch with reality often."
1327	0.9	Social media provides a platform for bullying which can be more pernicious than traditional bullying because of the scope of visibility and participation.
1331	0.8	Social media privacy policies are not transparent and latest breach of customer data is one such example
1343	0.6	Social media gives extremists a place where they can express their hateful ideas without being contested. that's because of the artificial bubble social media creates in which people see only what they want to see
1346	0.6666666666666666	Social media enable people with dagerous views and powers to group and plan potentially violent and hateful actions, thus endangering us all.
1349	0.95	Addiction to social media can lead to severe psychological and social repercussions.
1352	0.95	Social media is quickly replacing responsible journalism and is exposing people to unverified and unedited information, thereby accelerating political division and destabilizing world governments.
1354	0.9333333333333332	Social media creates unrealistic expectations of how your life should be going compared to others.
1357	0.8	"Social media provides opportunities for comparison with other people like never before. Comparison with others from psychological perspective can cause anxiety, stress and even depression. ""Comparison is death of joy"""
1364	0.9333333333333332	Social media is often misused as a channel to spread rumors and falsehoods and such news can spread in an uncontrolled manner
1369	0.9	Social media fosters comparison between the carefully digitally curated images of people's lives. These images often do not reflect the struggles of one's life and hence are not honest. Hence, the connections and interactions are shallow.
1374	0.7333333333333333	The value of privacy in matters such as my sexual preferences is lowered significantly, and people feel the need to share everything about their life
1376	0.6666666666666666	It has removed spontaneous unscripted responses. The media allows us to edit what we say and assess our emotional response with emoticons. You can offend someone by not answering a text. We are no longer free.
1392	0.7333333333333333	Social media enables particularly vicious cyber-bullying, especially among teenagers.
1400	0.6666666666666666	Leading Social media platforms, as of today; have been identified for unethically selling one's digital footprint to third party organizations; without one's knowledge. This unregulated business model is harmful!
1414	0.8	The social media reader rellay on information that hasn’t been checked of it true, and make decisions base on it
1416	0.6666666666666666	Since most people only like posts that they agree with and have friends with similar opinions, social media creats a bubble and people arent exposed to opposing opinions and often become more extreme
1427	0.9	Spending too much time on social media can lead to poor sleep.
1429	0.4666666666666667	easier to execute terror with social media, like you can see in Israel.
1431	0.85	People spend way too much time on social media. It is not productive
1463	0.75	We end up spending way too much time on social media - be it on phone or iPad or laptops. This has majorly impacted our personal and family life.
1465	0.35	Computer-controlled accounts can appear to be real people.
1492	0.75	The internet allows for people to misrepresent themselves in the same way it allows for misinformation. Proof is in all the OLD pics people post as current representations of themselves.
1495	0.5333333333333333	What people do state in social media should not be taken too seriously. It's far too easy to post unreflected stuff.
1497	1.0	Social media often presents an idealized view of reality that could lead those consuming it to distorted and debilitating comparisons of their real lives with others' carefully crafted and presented posts.
1506	0.8	Social Media is becoming more addictive among young generations. People waste time posting unwanted &amp; unnecessary personal status updates in public.
1520	0.6	The problem is forced participation without consent. I am not on Facebook, but since I appear is others' pictures, a company I have not subscribed to is collecting my data and using it to their benefit.
1527	0.8823529411764706	Social media increases bullying on a scale never seen before.
1538	0.6666666666666666	There is no barrier to entry, no arbiter of truth, and it is frequently used to manipulate and malign. The little good it does can be done in better and less damaging ways.
1543	0.8	Its an easy way to manipulate and steal peoples information
1546	0.8	"The ""news"" published on social media is not being edited or fact-checked, thus allowing for the spread of fake news undermining the democratic debate process and exchange of ideas."
1556	0.6470588235294118	64% of people who use Twitter for news say they have encountered something they later discovered wasn't true.
1562	0.9333333333333332	In social media it's really easy to disappear behind a fake profile, and this is showing to the world the abundance of people that is only waiting for a possibility to do bad things
1563	0.8235294117647058	It is easy to dismiss ideas in real life for artificial reasons, such as the gender of the person speaking. Social media allows us to evaluate ideas without knowing the person behind them, negating our prejudices.
1565	0.7058823529411765	Its a saying, little knowledge is more dangerous. People use Social Media with very little awareness about the impact it could have. The information shared could have worse impact than we thought.
1566	0.8	Social media disrupts your life dozens of times a day, people expect you to read and react to messages in the shortest time.
1576	0.7058823529411765	Social media is challenging to regulate because there is no clear line on what constitutes hate speech and such. Assessing whether the message could lead to violence can be subjective.
