id	annotatorid	label	a1	a2
2295_2275	goldLabel	a2	Eating meat is very enjoying to alot of people and a big part of their culture and life style. If we move to vegetarianism we will reduce human happiness.	Any sort of legal requirement for vegetarianism would be unjust, as the right to consume what one desires should be a fundamental right so long as it doesn't violate another person's bodily autonomy. 
2276_2322	goldLabel	a1	High quantities of soy, grain, starch, or any food common for vegetarians can have adverse health effects.	Companies that ship or sell meat, such as butcher shops, would be destroyed if vegetarianism were enforced.
2294_2109	goldLabel	a1	We should not adopt vegetarianism because it would undermine the traditional food culture, and food is an important part of people's connection to their family and community.	We should not adopt vegetarianism because given the propensity for waste in our society, it would not lead to significant environmental improvements.
2204_1983	goldLabel	a1	In agriculture more animals are killed (pest extermination, tilling land kills underground dwellers, etc) than in the meat industry. Therefore by eating more meat and less plants you actually save lives	There is no moral problem in eating meat. Animals have no consciousness like human beings, and slaughterhouses provide them with a quick and painless death. Therefore, we do not have to adopt vegetarianism.
2248_2125	goldLabel	a2	Attempting to enforce vegetarianism would create a black market for meat that has less safety regulation on the sale of meat and no protections for workers.	Meat provides healthy saturated fats that vegetarians don't get enough of and are important to immune and central nervous system functioning. 
1982_2203	goldLabel	a2	Animals deserve less rights than humans, and it is legitimate for humans to prioritize their enjoyment over the suffering of animals.	Animal waste is an important tool for creating natural fertilizer and keeping land arable, which would be difficult to maintain under enforced vegetarianism.
1973_1982	goldLabel	a1	A widespread shift to vegetarianism would have a massively negative impact on meat production, which is a large sector of the global economy. 	Animals deserve less rights than humans, and it is legitimate for humans to prioritize their enjoyment over the suffering of animals.
2295_1985	goldLabel	a1	Eating meat is very enjoying to alot of people and a big part of their culture and life style. If we move to vegetarianism we will reduce human happiness.	Although vegetables are cheaper, a lot of people don't know how to prepare filling and nutritious meals without meat, making vegetarianism unfeasible for many people. 
1968_2292	goldLabel	a1	Soy, a major staple of the vegetarian diet due to being protein-rich, has many bad side effects like increasing estrogen levels and being high in glyphosate. 	Each person has thlive according to his way of life when it came,  vegetarian view  he needs the freedom to chose 
2010_2005	goldLabel	a2	adopting vegetarianism will result in realising all domesticated animal grown for the meet industry. the realising of the big amount of domesticated animals will hurt the wildlife balance.	Many people believe meat tastes better than vegetables and they should be able to decide what they would want to eat and should not be forced to be vegetarian.
2073_2186	goldLabel	a2	Eating a nutritionally balanced diet is easier if animal products are part of it	Meat is part of many people's cultural and social traditions, making vegetarianism actively uncomfortable and foreign. 
2329_2203	goldLabel	a1	Cultures that evolved through fishing and local harvest would be devastated if they could not consume meat and were forced to be vegetarians.	Animal waste is an important tool for creating natural fertilizer and keeping land arable, which would be difficult to maintain under enforced vegetarianism.
2125_2312	goldLabel	a1	Meat provides healthy saturated fats that vegetarians don't get enough of and are important to immune and central nervous system functioning. 	Animals have not demonstrated cognition or societies and are therefore not deserving of moral standing through vegetarianism.
2074_2111	goldLabel	a1	Harvesting plants for vegetarianism takes a considerable amount of land and would likely lead to deforestation if animals could not be raised	Adopting vegan life can’t be forced on people,we need to give them the information and idea but not force vegetarian 
