id	annotatorid	label	a1	a2
3243_3236	goldLabel	a2	Don't play god by trying to solve the trolley problem for driverless cars - this is a slippery slope that will lead us to killing robots and the end of humanity as we know it	Fully autonomous vehicles may eventually put many of the approximately 3.5 million professional truck and delivery drivers in the USA out of work, especially for those drivers that only perform driving related tasks. 
3427_3079	goldLabel	a2	Self-driving cars introduce new, poorly understood safety risks.	Testing autonomous cars on the roads creates public safety hazards risking peoples life.
2990_3003	goldLabel	a1	Autonomous cars will create safety and liability issues as they cannot be 100% precise and accurate.	Autonomous car can cause accidents where you don't have a driver to blame
3194_3385	goldLabel	a2	Many people are so wary of trusting autonomous cars with their lives and safety that the transition to a critical mass of them will be too large of an obstacle to overcome.	Autonomous cars raise many ethical issues like for example what action should it pursue when there is a 100 percent chance of an accident. Should it try and minimize casualties or save the owner?
3194_3360	goldLabel	a2	Many people are so wary of trusting autonomous cars with their lives and safety that the transition to a critical mass of them will be too large of an obstacle to overcome.	Autonomous cars can't be trusted to make necessary moral decisions. Should the car swerve to avoid a group of pedestrians, killing the driver? Should it kill the people on foot, but spare the driver?
3076_2739	goldLabel	a2	Autonomous cars will cause disruption of the taxi, ride share, and limo service industry, jeopardizing many people's job, income, and livelihood.	Autonomous vehicle technology is too expensive and not ready for mainstream adoption since any hardware/software bug or oversight could cost lives.
3427_3304	goldLabel	a1	Self-driving cars introduce new, poorly understood safety risks.	Autonomous cars will damage the rent-per-hour hotel industry 
2788_3371	goldLabel	a1	It is not clear who will be liable for accidents. The legal system is not ready for autonomous cars	in case of an accident involving an autonomous car it's not clear who is responsible
3440_3236	goldLabel	a1	Car accidents are a major cause of loss of life. Avoiding accidents requires understanding of other peoples' complex behaviour, well beyond current technology. Many people will be killed before autonomous cars can be developed. 	Fully autonomous vehicles may eventually put many of the approximately 3.5 million professional truck and delivery drivers in the USA out of work, especially for those drivers that only perform driving related tasks. 
3080_3304	goldLabel	a1	Self-driving cars can increase your exposure to electromagnetic field radiation.	Autonomous cars will damage the rent-per-hour hotel industry 
2842_2751	goldLabel	a2	Autonomous cars will create a huge reduction in transplant organs, leading to horrible murders	Autonomous  cars will need to make ethical decisions that AI is not prepared to make
2938_2864	goldLabel	a1	Autonomous cars will have difficulty dealing with careless bikers and pedestrians.	Driverless cars are mostly based on neural networks, which cannot be trusted.
3301_3245	goldLabel	a2	As long as there are autonomous cars plus regular cars, autonomous cars will not be effective.	Autonomous cars can pose serious threats to the safety of pedestrians and other human-driven cars.
3198_3301	goldLabel	a1	Autonomous cars will take on the individuals' right, such as privacy. 	As long as there are autonomous cars plus regular cars, autonomous cars will not be effective.
2891_3236	goldLabel	a2	Autonomous cars are not capable of selectively and safely violating traffic laws: imagine passing by a large car stuck in a narrow street, which calls for careful use of sidewalk.	Fully autonomous vehicles may eventually put many of the approximately 3.5 million professional truck and delivery drivers in the USA out of work, especially for those drivers that only perform driving related tasks. 
3440_3227	goldLabel	a1	Car accidents are a major cause of loss of life. Avoiding accidents requires understanding of other peoples' complex behaviour, well beyond current technology. Many people will be killed before autonomous cars can be developed. 	Autonomous cars will need to choose between alternatives involving loss of human life and they cannot have the wisdom to chose wisely as a human might be able to.
3247_3360	goldLabel	a2	Autonomous car will never take off, as its social/legal responsibility is unclear. And, human would never find a clear solution on that as there are too many conflicting interests.	Autonomous cars can't be trusted to make necessary moral decisions. Should the car swerve to avoid a group of pedestrians, killing the driver? Should it kill the people on foot, but spare the driver?
2739_2821	goldLabel	a1	Autonomous vehicle technology is too expensive and not ready for mainstream adoption since any hardware/software bug or oversight could cost lives.	The question of who would have the responsibility of accidents of autonomous cars would not be solved. 
3009_2816	goldLabel	a2	Driverless cars will cause many jobs  where people are employed to deliver goods to go away.	AI is not mature enough to produce autonomous vehicles able to justify all their actions and decisions. 
