id	annotatorid	label	a1	a2
2454_2701	goldLabel	a2	Forcing parent to vaccinate their children is getting into the way they parent and control it, which is not legitimate. 	Mandating flu vaccination sets a dangerous precedent for the government mandating invasive medical procedures and regulating the human body directly in the future. 
2494_2379	goldLabel	a2	People who don't believe in vaccines will get angry at the state and would show less willingness to work with it.	Flu vaccination should not be mandatory because there are less restrictive ways to get everyone vaccinated, like requiring it to attend schools or receive health insurance. 
2483_2430	goldLabel	a2	Some religious beliefs are against vaccinations, and it's not legitimate for the state to intervene in that. 	The government forcing this on their citizens creates a precedent where they can ignore the will of the people.
2533_2498	goldLabel	a2	People often don't get the flu vaccine based on conventional or emotional wisdom, mandating a flu vaccine makes them feel attacked but does nothing to promote fact based decision making or scientific awareness. 	Forcing people to get the flu vaccine against their will wiill further cause people to lose faith in vaccines and public health policies, which will discourage future adherence to and support for health policies. 
2701_2403	goldLabel	a1	Mandating flu vaccination sets a dangerous precedent for the government mandating invasive medical procedures and regulating the human body directly in the future. 	Opposition to vaccines is valid as the government and doctors have used their powers to harm marginalized groups before.
2382_2427	goldLabel	a1	Flu vaccination should not be mandatory because some people have valid reasons for not wanting the vaccine, like a phobia of needles or a cultural objection.	You do not have to make vaccinations mandatory. Positive incentives can be given to people to get vaccinated, thus immunizing most of the population without the use of force.
2501_2606	goldLabel	a2	Religious reasons not to get vaccinated are more important than marginally contributing to herd immunity since the potential for hell is infinite. 	The government forcing this on their citizens creates a precedent where they can require people to ingest chemicals they don't understand or want.
2528_2533	goldLabel	a1	Coercion and threats via government mandate prevent long-term successful health policy by making people feel attacked, which means you will have more backlash against flu vaccines than if you just negotiated with people rationally. 	People often don't get the flu vaccine based on conventional or emotional wisdom, mandating a flu vaccine makes them feel attacked but does nothing to promote fact based decision making or scientific awareness. 
2494_2540	goldLabel	a2	People who don't believe in vaccines will get angry at the state and would show less willingness to work with it.	Flu vaccination should not be mandatory because it is an over-extension of the state's power to require a medical treatment.
2348_2701	goldLabel	a2	If everybody are vaccinated, Flu can become immune to the specific vaccination and Flu may become more aggressive towards human.	Mandating flu vaccination sets a dangerous precedent for the government mandating invasive medical procedures and regulating the human body directly in the future. 
2584_2501	goldLabel	a1	The state must not impose one way of life over another, even if the state thinks that such way of life harms those who live that way.	Religious reasons not to get vaccinated are more important than marginally contributing to herd immunity since the potential for hell is infinite. 
2498_2427	goldLabel	a1	Forcing people to get the flu vaccine against their will wiill further cause people to lose faith in vaccines and public health policies, which will discourage future adherence to and support for health policies. 	You do not have to make vaccinations mandatory. Positive incentives can be given to people to get vaccinated, thus immunizing most of the population without the use of force.
2458_2484	goldLabel	a1	The majority of the time the flu is a very benign disease, it is unfair to mandate the vaccine for all if very few experience real harms either way. 	Flu vaccination should not be mandatory because it would be impossible to enforce the law, which would undermine people's respect for the government overall.
2652_2668	goldLabel	a1	Government mandated vaccines are an expensive program that will trade off with other important programs.	If there are issues in production or application with the vaccine, public trust in the government will be destroyed.
2382_2547	goldLabel	a1	Flu vaccination should not be mandatory because some people have valid reasons for not wanting the vaccine, like a phobia of needles or a cultural objection.	The proposal will make people more inddifferent to the flu and take more risks, despite the vaccine being not fully effective
2514_2498	goldLabel	a2	Vaccination might have side-effects, which might be stronger to some, and would make the reduce in riak for getting sick non-profitable as the damage done because of the vaccination is big enough to negate it. 	Forcing people to get the flu vaccine against their will wiill further cause people to lose faith in vaccines and public health policies, which will discourage future adherence to and support for health policies. 
2661_2358	goldLabel	a1	Many religions have practices that forbid vaccination, and this mandate would violate religious freedom.	Government mandating flu vaccines makes anti-vaxxers feel more oppressed which further radicalizes them and facilitates recruitment into the movement. 
2427_2372	goldLabel	a1	You do not have to make vaccinations mandatory. Positive incentives can be given to people to get vaccinated, thus immunizing most of the population without the use of force.	Flu vaccination should not be mandatory because in order to meet the demand for hundreds of millions of units of the vaccine, safety standards would be lowered and people would be given bad vaccines.
2430_2571	goldLabel	a1	The government forcing this on their citizens creates a precedent where they can ignore the will of the people.	Some people will get so angery about the subject, that they will stop to take any vaccination and will not vaccinate their children
2484_2547	goldLabel	a1	Flu vaccination should not be mandatory because it would be impossible to enforce the law, which would undermine people's respect for the government overall.	The proposal will make people more inddifferent to the flu and take more risks, despite the vaccine being not fully effective
2541_2448	goldLabel	a1	The flu, while undesirable and uncomfortable, is not deadly. The state has no right to force people to vaccinate when the harm isn't fatal.	Vaccines might be harmful, and only the person taking them can know if they are worth the risk for them.
2562_2671	goldLabel	a2	It is illegitimate for the state to mandate that because people have a right to their body. It is illegal for example make someone quit smoking mandatorilly, because that's his basic autonomy. 	Forcing people to participate in a system they do not trust, often with passion and for irrational reasons, might lead them to distrust conventional medicine as a whole, increasing the risk to their health.
2458_2379	goldLabel	a2	The majority of the time the flu is a very benign disease, it is unfair to mandate the vaccine for all if very few experience real harms either way. 	Flu vaccination should not be mandatory because there are less restrictive ways to get everyone vaccinated, like requiring it to attend schools or receive health insurance. 
2379_2547	goldLabel	a1	Flu vaccination should not be mandatory because there are less restrictive ways to get everyone vaccinated, like requiring it to attend schools or receive health insurance. 	The proposal will make people more inddifferent to the flu and take more risks, despite the vaccine being not fully effective
2540_2668	goldLabel	a1	Flu vaccination should not be mandatory because it is an over-extension of the state's power to require a medical treatment.	If there are issues in production or application with the vaccine, public trust in the government will be destroyed.
2479_2650	goldLabel	a2	The disease would grow stronger by mutating on the entire population, it is best to save it for really sick oeople	Flu isn't such a horrible desease, people could get sick and then recover easily with the medicine available today, there is no need to be vaccinated. 
2549_2668	goldLabel	a1	Flu vaccination should not be mandatory because coercion is less effective than education when it comes to promoting better public health.	If there are issues in production or application with the vaccine, public trust in the government will be destroyed.
2483_2478	goldLabel	a2	Some religious beliefs are against vaccinations, and it's not legitimate for the state to intervene in that. 	"

If the government prioritizes group rights above individual rights, it removes personal freedoms."
2540_2501	goldLabel	a1	Flu vaccination should not be mandatory because it is an over-extension of the state's power to require a medical treatment.	Religious reasons not to get vaccinated are more important than marginally contributing to herd immunity since the potential for hell is infinite. 
2690_2432	goldLabel	a2	Even if all citizens are vaccinated, we will not receive herd immunity because vaccines do not work on large percentages of the population. so there is no substantial harm to other people by not vaccinating.	Most people who don't get flu vaccines don't get them because of expense or physical inaccessibility, it is wrong for the government to mandate something they can't guarantee will be provided. 
2514_2607	goldLabel	a2	Vaccination might have side-effects, which might be stronger to some, and would make the reduce in riak for getting sick non-profitable as the damage done because of the vaccination is big enough to negate it. 	Forcing a person to do something to protect others infringes on his right to first of all care for himself, just like we don't force people to save others from a burning house
2718_2430	goldLabel	a2	The government has proven it cannot be trusted with mandated healthcare due to eugenics programs in the past.	The government forcing this on their citizens creates a precedent where they can ignore the will of the people.
2541_2630	goldLabel	a1	The flu, while undesirable and uncomfortable, is not deadly. The state has no right to force people to vaccinate when the harm isn't fatal.	making vaccination mandatory will be a heavy weight on the health system and would make it collapse most likely.
2652_2355	goldLabel	a1	Government mandated vaccines are an expensive program that will trade off with other important programs.	If the government mandates vaccines, anti science conspiracy theorists will become emboldened, more scared, and radicalized.
2696_2358	goldLabel	a1	People do have the autonomy of their own body, and given a vaccination is an invasive process, they have the legitimacy to choose otherwise	Government mandating flu vaccines makes anti-vaxxers feel more oppressed which further radicalizes them and facilitates recruitment into the movement. 
