id	annotatorid	label	a1	a2
5160_5210	goldLabel	a2	Online shopping harms poor people. Online shops sell for a cheap price since less people need to be payed. To compete regual shops must lower prices as well, hence cutting wages. 	Online shopping is creating a culture of immediate demand and less delayed gratification, so people buy more things they don't need for the sole purpose of buying things
5106_5029	goldLabel	a1	Online shopping makes it so products are less accessible to people who don't have steady access to the internet or payment methods, given that stores are closing.	Online shopping exploits technology in order to make unequal prices to each person, which is unfair and harms the basic principal of equality of people.
4841_5210	goldLabel	a2	Online shops harms their users. The seller is many times hard to reach, or his information is wrong, so when you get a wrong or dysfunctioning product you are unlikely to be compensated. 	Online shopping is creating a culture of immediate demand and less delayed gratification, so people buy more things they don't need for the sole purpose of buying things
5106_5191	goldLabel	a1	Online shopping makes it so products are less accessible to people who don't have steady access to the internet or payment methods, given that stores are closing.	Causes people to buy stuff that they don't need instead of spending the money on things that would bring them more happiness 
4986_5023	goldLabel	a1	Online shopping requires transferring important personal data into the virtual space, making it more vulnerable to hackers attacks and misuse of information.	Online shopping brings more harm than good because it lets a few big businesses dictate prices everywhere and drive small businesses under by undercharging for goods.
4990_4914	goldLabel	a2	Online shopping is very easy and attractive, it's cause people to spend more money on stuff they don't need	Online shopping brings more harm than good because it encourages the dominance of a few businesses like Amazon at the expense of any competitors. 
4914_5029	goldLabel	a1	Online shopping brings more harm than good because it encourages the dominance of a few businesses like Amazon at the expense of any competitors. 	Online shopping exploits technology in order to make unequal prices to each person, which is unfair and harms the basic principal of equality of people.
4914_5191	goldLabel	a1	Online shopping brings more harm than good because it encourages the dominance of a few businesses like Amazon at the expense of any competitors. 	Causes people to buy stuff that they don't need instead of spending the money on things that would bring them more happiness 
5159_5116	goldLabel	a1	Online shopping makes it harder to regulate because of the vast difference in locations, laws, and companies. That makes it harder to protect the customer in case of harm or fraud.	There is a big competition to sell products for a very cheap price. Competition is unsupevised, low prices are determined on the expense of the workers anf thus abusing their work.
5062_4914	goldLabel	a2	The fact that it is extremely easy to buy things make people buy more things, spending money and creating more pullotion, when they don't really need it	Online shopping brings more harm than good because it encourages the dominance of a few businesses like Amazon at the expense of any competitors. 
4917_4986	goldLabel	a2	It is hard to regulate online shopping and because of that the costumer is more likely to be scammed	Online shopping requires transferring important personal data into the virtual space, making it more vulnerable to hackers attacks and misuse of information.
5016_5081	goldLabel	a1	Online shopping brings more harm than good because it encourages reckless consumerism.	People waste hours on Browning and looking on shopping sites, they can used their time much better
4960_5160	goldLabel	a2	Online shopping makes it so simple to track one's shopping habits. This goes against the privacy of the customers, and enables companies to abuse this information.	Online shopping harms poor people. Online shops sell for a cheap price since less people need to be payed. To compete regual shops must lower prices as well, hence cutting wages. 
5191_4960	goldLabel	a2	Causes people to buy stuff that they don't need instead of spending the money on things that would bring them more happiness 	Online shopping makes it so simple to track one's shopping habits. This goes against the privacy of the customers, and enables companies to abuse this information.
4867_4917	goldLabel	a1	Online shopping is harming the local market significantly, causing people to lose their jobs or businesses because they can't compete in the price war	It is hard to regulate online shopping and because of that the costumer is more likely to be scammed
5210_5062	goldLabel	a2	Online shopping is creating a culture of immediate demand and less delayed gratification, so people buy more things they don't need for the sole purpose of buying things	The fact that it is extremely easy to buy things make people buy more things, spending money and creating more pullotion, when they don't really need it
5062_4871	goldLabel	a1	The fact that it is extremely easy to buy things make people buy more things, spending money and creating more pullotion, when they don't really need it	Online shopping brings more harm than good because it encourages vertical monopolies as companies lock down their ecosystem, like Amazon with their Kindle in the ebook space.
5101_5042	goldLabel	a2	It relies on large amounts of data and a large consumer base and therfore it is more likely to create monopolies and prevent competition which will lower prices and increase quality in the long run	Makes peoeple spend money on things they don't need. With out it, even if you want something you must go out and find a shop, so you are less likely to buy on a whim. 
5042_5170	goldLabel	a1	Makes peoeple spend money on things they don't need. With out it, even if you want something you must go out and find a shop, so you are less likely to buy on a whim. 	Online shopping brings more harm than good because it offers almost no unique good and a host of unique harms, so when you weigh the two the comparison is easy.
5160_5159	goldLabel	a2	Online shopping harms poor people. Online shops sell for a cheap price since less people need to be payed. To compete regual shops must lower prices as well, hence cutting wages. 	Online shopping makes it harder to regulate because of the vast difference in locations, laws, and companies. That makes it harder to protect the customer in case of harm or fraud.
