id	annotatorid	label	a1	a2
2227_2242	goldLabel	a2	the more people adobt vegetarianism the greater the pressure to create good alternatives, which means we will actually gain culinary options. 	Farm animals destroy biodiversity by grazing on local plants, leading to the extinction for all but the most common plants. Vegetarian harvesting does not.
2149_2159	goldLabel	a2	Vegetarian nutrition is good for the human, they can get and eat food that it’s sorce come from natural and still to have the vetamens that they need.	As long as you get enough plant based protein, the vegetarian diet is more heart healthy due to lower cholesterol and other bad substances found in meat. 
2124_2338	goldLabel	a1	We should adopt vegetarianism because the livestock industry facilitates the spread of disease from animals to people, such as the avian flu or SARS.	It is immoral to harm another being and whether or not animals intrinsically have rights is secondary to the fact that we should act as moral beings.
2192_2318	goldLabel	a1	It can be psychologically damaging to spend the entire workday slaughtering animals, which is avoidable under vegetarianism.	If vegetarianism is more widespread, cultures which practice it are less likely to face discrimination.
2003_2123	goldLabel	a2	"Breathing and maintaining animals for mead consumption creates huge environmental damages.

Vegetarianism would reduce dramatically the amount of drinking water consumed and release a great deal of land for other uaes"	The meat industry is responsible for a large part of global CO2 emmissions. If a large portion of the population becomes vegetarian, this will be significantly reduced.
2206_2122	goldLabel	a2	Being forced to breed is a rights violation for all animals who are selectively bred in animal agriculture, which doesn't occur in vegetarianism.	Meat processing plants are more dangerous than plant facilities for vegetarians due to the need for industrial slicing and packing instruments.
2171_1978	goldLabel	a2	Eating animals such as cows and sheep is immoral and is equivalent to murder. Vegitarianism is obviously more moral. 	We should adopt vegetarianism because it is healthier than the conventional omnivore diets common in western countries.
2091_1966	goldLabel	a2	Voices must be silenced sometimes to achieve universal ethical standards or to allow societies to move forward. Example: team leaders decide for the entire team, even when there are opinion differences. vegetarianism should be compulsory.	Animals grown for food will often eat entire grasslands out of existence and require more land to be deforested for grazing which leads to the extinction of diverse plant and animal species, vegetarianism prevents this. 
2219_2112	goldLabel	a1	We should adopt vegetarianism because as a society we know that it is wrong to mistreat animals	We should adopt vegetarianism because raising and slaughtering sentient creatures for pleasure is evil.
2089_1946	goldLabel	a2	Going vegetarian will raise awareness about and reduce cruelty to animals, and ending the suffering of sentient beings is inherently good. 	Vegetarianism would help to alleviate the widespread deforestation that is caused by meat production in many regions of the world. 
2028_2050	goldLabel	a2	Many processed foods contain animals products like gelatin, which are very unhealthy and not available in vegetarianism.	Meat production in its modern form is cruel to animals and causes significant suffering, and therefore should be abandoned. 
2258_2233	goldLabel	a1	The meat industry requires more plants per unit of energy gained by eating than plant based diets do. Vegetarianism therefore means less production - less production means less pollution	Vegetarian food is very very tasty. The constraint of giving up meat causes vegetarians to invent original and interesting food that those who have not adopted vegetarianism will not think to trying.
2032_1994	goldLabel	a2	Hunters pollute their environments when they leave shells and trash in nature, which would not occur in vegetarianism.	The mass-scale raising and slaughtering of animals causes a lot of unnecessary suffering and death.
2136_2227	goldLabel	a1	Meat is more expensive than fruits and vegetables, therefore people who adopt vegetarianism will have more money	the more people adobt vegetarianism the greater the pressure to create good alternatives, which means we will actually gain culinary options. 
1986_2178	goldLabel	a1	The increased demand for meat products led to the industrialization of livestock raising. This has resulted in the increased instances of antibiotic use ans thus the creation of antibiotic resistant super-viruses. 	Because meat is not necessary for a healthy diet, the death and cruelty towards animals caused by meat production is unjustified, and therefore adoption vegetarianism is the moral action.
2249_2027	goldLabel	a2	A vegetarian diet encourages people to try a more diverse range of international cuisines, leading to both a more sophisticated experience of world cultures and a more pleasurable eating experience.	The production of meat is based on a poor use of land, and adopting vegetarianism would allow for higher crop yields that can combat global hunger. 
2320_2103	goldLabel	a1	Meat production and consumption is one of the largest vectors for disease outbreak in many areas, and adopting widespread vegetarianism would alleviate these harms. 	Eating meat can be bad for your health, and all benefits can be applied by eating vegetarian food; therefore there is no need to adopt animal crulty
2133_1947	goldLabel	a1	Livestock (particularly cattle) are among the largest sources of potent greenhouse gases (methane) on the planet, and going vegetarian will be more environmentally sustainable.	We have a way to respect animals life by that we don’t eat them and kill them in order to get our food. Adopt vegetarian 
2249_2234	goldLabel	a2	A vegetarian diet encourages people to try a more diverse range of international cuisines, leading to both a more sophisticated experience of world cultures and a more pleasurable eating experience.	Many criteria through which we attribute moral significance to people, like the capacity to feel pain, are met by animals, thus, it is unacceptable support a meat industry that transgresses the moral value of animals. 
1986_1966	goldLabel	a2	The increased demand for meat products led to the industrialization of livestock raising. This has resulted in the increased instances of antibiotic use ans thus the creation of antibiotic resistant super-viruses. 	Animals grown for food will often eat entire grasslands out of existence and require more land to be deforested for grazing which leads to the extinction of diverse plant and animal species, vegetarianism prevents this. 
2156_2007	goldLabel	a1	Animals have feelings and emotions. Causing them intense suffering and killing them for our benefit is therefore immoral.	Pain and suffer are bad, with less animals dying because of vegetarianism, the world will be a better place
2171_2161	goldLabel	a2	Eating animals such as cows and sheep is immoral and is equivalent to murder. Vegitarianism is obviously more moral. 	Adopting vegetarianism is very good for our health. Red meat and animal fat are a leading cause for obesity and heart attacks.
2192_2257	goldLabel	a2	It can be psychologically damaging to spend the entire workday slaughtering animals, which is avoidable under vegetarianism.	Humans have the technology to sustain vegetarian lifestyle and avoid unnecessary death
2233_2123	goldLabel	a2	Vegetarian food is very very tasty. The constraint of giving up meat causes vegetarians to invent original and interesting food that those who have not adopted vegetarianism will not think to trying.	The meat industry is responsible for a large part of global CO2 emmissions. If a large portion of the population becomes vegetarian, this will be significantly reduced.
2089_2277	goldLabel	a1	Going vegetarian will raise awareness about and reduce cruelty to animals, and ending the suffering of sentient beings is inherently good. 	vegetarianism is better for the body, because meat contains chemicals that are bad for the body.
2285_1956	goldLabel	a2	"Meat consumption is excessive. 



The meat industry produces way too much meat than required and therefore takes lives in a unnecessary amount "	Growing animals for meat requires a lot more water than what is used to grow plant based food for human consumption, so vegetarianism saves water. 
1994_2157	goldLabel	a2	The mass-scale raising and slaughtering of animals causes a lot of unnecessary suffering and death.	Meat is more likely to have diseases like salmonella or parasites, meaning vegetarians less susceptible to disease.
2122_1965	goldLabel	a2	Meat processing plants are more dangerous than plant facilities for vegetarians due to the need for industrial slicing and packing instruments.	Deadly diseases like mad cow, cholera, and others start due to human's close proximity with animals, making vegetarians less likely to get these diseases.
2300_2235	goldLabel	a1	Consuming animals typically includes filling them full of chemicals and causing them incredible pain, unlike vegetarianism.	One society will adopts’s the vegetarian life , other people also would like to try it and be part of it
2122_1956	goldLabel	a2	Meat processing plants are more dangerous than plant facilities for vegetarians due to the need for industrial slicing and packing instruments.	Growing animals for meat requires a lot more water than what is used to grow plant based food for human consumption, so vegetarianism saves water. 
2178_1988	goldLabel	a1	Because meat is not necessary for a healthy diet, the death and cruelty towards animals caused by meat production is unjustified, and therefore adoption vegetarianism is the moral action.	We should adopt vegetarianism because livestock cultivation is the only large source of emissions that could be completely cut without dramatically lowering standards of living, cf. transportation and industry.
2166_2235	goldLabel	a1	By pushing animals to continuously breed and then treating their children horribly, humans are causing effectively infinite suffering to animals which isn't an issue in vegetarianism.	One society will adopts’s the vegetarian life , other people also would like to try it and be part of it
1986_2159	goldLabel	a2	The increased demand for meat products led to the industrialization of livestock raising. This has resulted in the increased instances of antibiotic use ans thus the creation of antibiotic resistant super-viruses. 	As long as you get enough plant based protein, the vegetarian diet is more heart healthy due to lower cholesterol and other bad substances found in meat. 
2236_1988	goldLabel	a1	Demand for meat is creating an incentive in the developing world to clear ecologically important old growth forests, and by adopting vegetarianism, we can prevent further major environmental damage contributing to global climate change.	We should adopt vegetarianism because livestock cultivation is the only large source of emissions that could be completely cut without dramatically lowering standards of living, cf. transportation and industry.
2052_2149	goldLabel	a2	Animals are sentient creatures; we cannot verify the sentience of any living creature but have only reason to believe that animals are thinking, feeling creatures. Killing them is immoral.	Vegetarian nutrition is good for the human, they can get and eat food that it’s sorce come from natural and still to have the vetamens that they need.
2048_2001	goldLabel	a2	By adopting vegetarianism, we send to people the message of do no harm, and they may internalize it to their relationships with human beings. 	People who struggle with their weight and health increase the wait time at the hospital and increase the price of insurance for everyone, making vegetarianism a public good.
1964_2091	goldLabel	a1	In many parts of the world, animal waste created in industrial meat production is a major pollutant of local water supplies, and can devastate ecosystems, and widespread vegetarianism would address this.	Voices must be silenced sometimes to achieve universal ethical standards or to allow societies to move forward. Example: team leaders decide for the entire team, even when there are opinion differences. vegetarianism should be compulsory.
2140_1989	goldLabel	a1	Vegitarianism  helps the environment since growing meat causes significant co2 emission and makes global warming even worse. 	Vegetarian food is less prune to deseaes and therefore we will have less sick people in earth
2272_2219	goldLabel	a2	We should become vegetarians because animals are sentient and their experience is not fundamentally different than that of a human	We should adopt vegetarianism because as a society we know that it is wrong to mistreat animals
2112_2284	goldLabel	a2	We should adopt vegetarianism because raising and slaughtering sentient creatures for pleasure is evil.	Vegetarianism has been linked to longer lifespans compared to those with non-vegetarian diets. 
2249_2001	goldLabel	a1	A vegetarian diet encourages people to try a more diverse range of international cuisines, leading to both a more sophisticated experience of world cultures and a more pleasurable eating experience.	People who struggle with their weight and health increase the wait time at the hospital and increase the price of insurance for everyone, making vegetarianism a public good.
2028_2127	goldLabel	a2	Many processed foods contain animals products like gelatin, which are very unhealthy and not available in vegetarianism.	Animals have a right to life as they have consciousness and feel pain. This right is not violated in a meatless diet.
2236_2091	goldLabel	a1	Demand for meat is creating an incentive in the developing world to clear ecologically important old growth forests, and by adopting vegetarianism, we can prevent further major environmental damage contributing to global climate change.	Voices must be silenced sometimes to achieve universal ethical standards or to allow societies to move forward. Example: team leaders decide for the entire team, even when there are opinion differences. vegetarianism should be compulsory.
2048_2027	goldLabel	a2	By adopting vegetarianism, we send to people the message of do no harm, and they may internalize it to their relationships with human beings. 	The production of meat is based on a poor use of land, and adopting vegetarianism would allow for higher crop yields that can combat global hunger. 
2270_2023	goldLabel	a1	Harvesting animals has a larger carbon footprint and increases global warming more than plants for vegetarianism.	Animal based cuisine is high in saturated fats, leading to health problems in humans
2197_2103	goldLabel	a1	People are able to sustain themselves and get the nutrients they need in from a variety of vegetable-based foods. It is therefore unnecessary to hurt animals for food.	Eating meat can be bad for your health, and all benefits can be applied by eating vegetarian food; therefore there is no need to adopt animal crulty
2284_2023	goldLabel	a1	Vegetarianism has been linked to longer lifespans compared to those with non-vegetarian diets. 	Animal based cuisine is high in saturated fats, leading to health problems in humans
2166_1988	goldLabel	a2	By pushing animals to continuously breed and then treating their children horribly, humans are causing effectively infinite suffering to animals which isn't an issue in vegetarianism.	We should adopt vegetarianism because livestock cultivation is the only large source of emissions that could be completely cut without dramatically lowering standards of living, cf. transportation and industry.
2234_2077	goldLabel	a2	Many criteria through which we attribute moral significance to people, like the capacity to feel pain, are met by animals, thus, it is unacceptable support a meat industry that transgresses the moral value of animals. 	Vegetarianism depends on many people making a personal change for success, so the only way we can achieve efficacy is if we adopt it on a broader level across people. 
1946_2018	goldLabel	a2	Vegetarianism would help to alleviate the widespread deforestation that is caused by meat production in many regions of the world. 	Plants typically have lower calories than meat, making vegetarianism a useful tool in mitigating obesity.
1956_2088	goldLabel	a2	Growing animals for meat requires a lot more water than what is used to grow plant based food for human consumption, so vegetarianism saves water. 	The meat industry is a major polluter, If we all become vegetarian we will minimize pollution and help the enviorment.
2127_1969	goldLabel	a1	Animals have a right to life as they have consciousness and feel pain. This right is not violated in a meatless diet.	Eating meat is not good for the development of the our world, vegetarian life help help our natural resources.
2144_2091	goldLabel	a1	Even if animals are not sentient, they clearly feel pain. We generally believe avoiding pain is the moral thing to do; inflicting pain on animals, or ending their lives, is immoral for this reason.	Voices must be silenced sometimes to achieve universal ethical standards or to allow societies to move forward. Example: team leaders decide for the entire team, even when there are opinion differences. vegetarianism should be compulsory.
2184_1978	goldLabel	a2	The production of plant based meat for vegetarians increases investment into scientific innovation and increases scientific jobs.	We should adopt vegetarianism because it is healthier than the conventional omnivore diets common in western countries.
2112_2140	goldLabel	a2	We should adopt vegetarianism because raising and slaughtering sentient creatures for pleasure is evil.	Vegitarianism  helps the environment since growing meat causes significant co2 emission and makes global warming even worse. 
2090_2124	goldLabel	a2	In a capitalist society the meat industry have incentives only to make more profit, which can mean cutting down on efforts to reduce suffering to the animal.	We should adopt vegetarianism because the livestock industry facilitates the spread of disease from animals to people, such as the avian flu or SARS.
2257_2068	goldLabel	a2	Humans have the technology to sustain vegetarian lifestyle and avoid unnecessary death	Adopting vegetarianism would decrease carbon emissions since we would need less livestock, helping  fight climate change.
2034_1956	goldLabel	a1	Vegetarianism, as activism for the environment, puts the onus of climate activism unto the individual instead of larger corporations, the ones largely responsible.	Growing animals for meat requires a lot more water than what is used to grow plant based food for human consumption, so vegetarianism saves water. 
1994_2290	goldLabel	a1	The mass-scale raising and slaughtering of animals causes a lot of unnecessary suffering and death.	Growing animals harms the environment way more than growing plants, therefore becoming vegetarians helps the environment.
2285_2157	goldLabel	a2	"Meat consumption is excessive. 



The meat industry produces way too much meat than required and therefore takes lives in a unnecessary amount "	Meat is more likely to have diseases like salmonella or parasites, meaning vegetarians less susceptible to disease.
2088_2146	goldLabel	a2	The meat industry is a major polluter, If we all become vegetarian we will minimize pollution and help the enviorment.	Vegetarianism has a number of proven health benefits, including lower rates of obesity, lower levels of blood sugar and heart disease.
2235_2068	goldLabel	a2	One society will adopts’s the vegetarian life , other people also would like to try it and be part of it	Adopting vegetarianism would decrease carbon emissions since we would need less livestock, helping  fight climate change.
2310_2127	goldLabel	a2	If meat is improperly stored, it can lead to food poisoning and other food borne sicknesses, which is less common in vegetarianism.	Animals have a right to life as they have consciousness and feel pain. This right is not violated in a meatless diet.
2197_2233	goldLabel	a1	People are able to sustain themselves and get the nutrients they need in from a variety of vegetable-based foods. It is therefore unnecessary to hurt animals for food.	Vegetarian food is very very tasty. The constraint of giving up meat causes vegetarians to invent original and interesting food that those who have not adopted vegetarianism will not think to trying.
2123_2285	goldLabel	a1	The meat industry is responsible for a large part of global CO2 emmissions. If a large portion of the population becomes vegetarian, this will be significantly reduced.	"Meat consumption is excessive. 



The meat industry produces way too much meat than required and therefore takes lives in a unnecessary amount "
2285_2146	goldLabel	a2	"Meat consumption is excessive. 



The meat industry produces way too much meat than required and therefore takes lives in a unnecessary amount "	Vegetarianism has a number of proven health benefits, including lower rates of obesity, lower levels of blood sugar and heart disease.
2206_2211	goldLabel	a1	Being forced to breed is a rights violation for all animals who are selectively bred in animal agriculture, which doesn't occur in vegetarianism.	CO2  gas created by cowes warm the planet, with more people adopting   vegetarianism   there are less cowes and less CO2 GAS
2032_2023	goldLabel	a2	Hunters pollute their environments when they leave shells and trash in nature, which would not occur in vegetarianism.	Animal based cuisine is high in saturated fats, leading to health problems in humans
1989_2219	goldLabel	a1	Vegetarian food is less prune to deseaes and therefore we will have less sick people in earth	We should adopt vegetarianism because as a society we know that it is wrong to mistreat animals
2197_1947	goldLabel	a1	People are able to sustain themselves and get the nutrients they need in from a variety of vegetable-based foods. It is therefore unnecessary to hurt animals for food.	We have a way to respect animals life by that we don’t eat them and kill them in order to get our food. Adopt vegetarian 
2143_2041	goldLabel	a1	A vegetarian diet is cheaper than a meat-based one, since vegetables are cheaper than meats. 	Not adopting the vegetarian life we make a society that doesn’t have companion to other animals to show them mercy
1989_2146	goldLabel	a2	Vegetarian food is less prune to deseaes and therefore we will have less sick people in earth	Vegetarianism has a number of proven health benefits, including lower rates of obesity, lower levels of blood sugar and heart disease.
2149_2060	goldLabel	a1	Vegetarian nutrition is good for the human, they can get and eat food that it’s sorce come from natural and still to have the vetamens that they need.	A diet dominated by meat is significantly less healthy for a person than a diet based on plants, so becoming vegetarian will lead people to be healthier.
2233_2092	goldLabel	a2	Vegetarian food is very very tasty. The constraint of giving up meat causes vegetarians to invent original and interesting food that those who have not adopted vegetarianism will not think to trying.	We should adopt vegetarianism because every human being with empathy intuitively knows it is wrong to torture animals, but the meat industry could not operate without treating animals poorly, so we are acting unethically intentionally.
2318_2050	goldLabel	a2	If vegetarianism is more widespread, cultures which practice it are less likely to face discrimination.	Meat production in its modern form is cruel to animals and causes significant suffering, and therefore should be abandoned. 
2207_2304	goldLabel	a2	Meat is an inefficient method of calorie production because the majority of calories consumed by animals go into autonomous functions other than muscle growth.	A lot of meat has high concentrations of hormone and antibiotic treatments that are bad for human consumption, going vegetarian prevents consumption of these harmful chemicals. 
2235_2156	goldLabel	a2	One society will adopts’s the vegetarian life , other people also would like to try it and be part of it	Animals have feelings and emotions. Causing them intense suffering and killing them for our benefit is therefore immoral.
2270_2171	goldLabel	a1	Harvesting animals has a larger carbon footprint and increases global warming more than plants for vegetarianism.	Eating animals such as cows and sheep is immoral and is equivalent to murder. Vegitarianism is obviously more moral. 
1965_1969	goldLabel	a1	Deadly diseases like mad cow, cholera, and others start due to human's close proximity with animals, making vegetarians less likely to get these diseases.	Eating meat is not good for the development of the our world, vegetarian life help help our natural resources.
1969_2206	goldLabel	a2	Eating meat is not good for the development of the our world, vegetarian life help help our natural resources.	Being forced to breed is a rights violation for all animals who are selectively bred in animal agriculture, which doesn't occur in vegetarianism.
2048_1946	goldLabel	a2	By adopting vegetarianism, we send to people the message of do no harm, and they may internalize it to their relationships with human beings. 	Vegetarianism would help to alleviate the widespread deforestation that is caused by meat production in many regions of the world. 
