id	annotatorid	label	a1	a2
2578_2577	goldLabel	a1	Vulnerable populations who cannot be vaccinated and who are particularly vulnerable to flu-induced mortality--such as people with immunological deficiencies--require herd immunity to be safe, and herd immunity can only be achieved with mandatory vaccination. 	if I am the individual, I am the one that has the most to gain from vaccination, even though I did not get to choose myself. this is because humans are almost always not rational.
2488_2363	goldLabel	a2	Just like with other regulations, if there are some groups that have justifiable reasons to avoid the flu vaccine, such as religious considerations, flu vaccination should still be mandatory, only with rooms for exemptions. 	Flu vaccination should be mandatory because people who are healthy enough to receive the vaccine have a moral duty to limit the risk of the flu to those who cannot get the vaccine.
2588_2509	goldLabel	a1	Mandatory vaccines would put the government in line with pro health charities and political groups, expanding health access and consciousness for the entire populace.	Flu vaccination should be mandatory in countries with national healthcare programmes because the state has to pick up the tab for people who willingly put themselves at risk.
2512_2656	goldLabel	a2	Flu vaccination should be mandatory in order to ensure that people who have been mislead into opposing the vaccine are not victims of their own ignorance.	Flu vaccination should be mandatory because there is a collective action problem in play, where nobody benefits much as an individual but the community benefits enormously.
2666_2394	goldLabel	a1	Given how herd immunity works, every person who isn't vaccinated massively increases the chances of everyone else getting sick. Therefore, when more people are vaccinated, we get a healthier society.	People will cooperate with this proposal with peace of mind. Most people don't do it vulontarily just by default or due to lack of information.
2654_2589	goldLabel	a1	In developing countries where the flu is more likely to have intense adverse effects due to poor sanitation and lack of treatment, the flu vaccine prevents having to deal with a health crisis later. 	The flu vaccine is broadly offered in schools, workplaces, and pharmacies such that no one has a valid excuse not to get a flu vaccine, making it a reasonable thing to mandate. 
2721_2526	goldLabel	a2	The cost of preventing the disease  is cheper then curing  it thus is will save mony for the medical institution 	A government mandate on flu vaccination will counterbalance lies being spread by the anti-vaxxing movement that are detrimental to society. 
2644_2456	goldLabel	a2	If more people will get vaccinate, it will cause a stronger incentive to doctors to create better vaccination	The proposal will lead to herd vaccination and thus complete erasor of the illness
2539_2383	goldLabel	a2	Mandating flu vaccination is good for the economy by creating more jobs in production, administration, and other management. 	The flu kills 36000 per year, many of which could be prevented by the vaccine.
2555_2659	goldLabel	a1	The government has an obligation to the population as a whole over any individual, so it must prioritize the health of the people over individual rights.	The government job is to make laws that regulations people life, by doing it it can force people to take them and use her power for the good people life
2695_2682	goldLabel	a1	Herd immunity increases the effectiveness of the flu vaccine overall, meaning that mandating flu vaccination would decrease the rates of illness and risk for everyone.	Children can easily be mandated to take vaccines as they can be denied access to education if their parents do not comply.
2672_2502	goldLabel	a2	The purpose of the shoots is make people have the the various in the body people, so he can resist to it and fight it so it important to do it mandatory 	Governments need to think about the greater good and when people spread viruses through the air at the supermarket, schools, churches - these are cases where the government should intervene and ensure better health overall.
2656_2366	goldLabel	a1	Flu vaccination should be mandatory because there is a collective action problem in play, where nobody benefits much as an individual but the community benefits enormously.	It is immoral to spread diseases to others when it can be avoided. This is similar to assaulting others, even if the eventual damage is small.
2460_2719	goldLabel	a1	Most people are not informed enough about the effects or don't think about it. When it comes to a matter of live or death, the state should force those people to to do it.	Adults regularly refuse to get the vaccine because they know they won't be seriously harmed due to contracting the flu, despite the fact that it would be better for everyone if they got the vaccine.
2407_2719	goldLabel	a2	Parents of infants can't be vaccinated and they are more exposed to a harsher disease. This hurts them and their children which could also get dick disproportionately and in a likely fashion.	Adults regularly refuse to get the vaccine because they know they won't be seriously harmed due to contracting the flu, despite the fact that it would be better for everyone if they got the vaccine.
2526_2462	goldLabel	a1	A government mandate on flu vaccination will counterbalance lies being spread by the anti-vaxxing movement that are detrimental to society. 	The country exists first of all to take care of the physical well being of their people, includes vaccinations. 
2654_2659	goldLabel	a1	In developing countries where the flu is more likely to have intense adverse effects due to poor sanitation and lack of treatment, the flu vaccine prevents having to deal with a health crisis later. 	The government job is to make laws that regulations people life, by doing it it can force people to take them and use her power for the good people life
2534_2611	goldLabel	a1	When not vaccinating, you increase the chances of others, who didn't get a say in your decision, to get sick. It's illegutimate to make that choice on someone else's behalf.	Vaccination would get a stamp of validation from the government - it's mandatory because it cant possibly harm you - and more people will choose to get vaccinated 
2373_2542	goldLabel	a1	Children are generally vulnurable and many children may have undetected conditions like astma. Not vaccinating a child puts them at great risk and is thus analogous to neglect.	Sending people to vaccinate will make people see some doctor and have some interaction with medical professionals, means more awareness and probability for people to care for their health
2460_2363	goldLabel	a2	Most people are not informed enough about the effects or don't think about it. When it comes to a matter of live or death, the state should force those people to to do it.	Flu vaccination should be mandatory because people who are healthy enough to receive the vaccine have a moral duty to limit the risk of the flu to those who cannot get the vaccine.
2462_2449	goldLabel	a2	The country exists first of all to take care of the physical well being of their people, includes vaccinations. 	Mandating flu vaccines will raise awareness about how deadly the flu actually is (causing thousands of death a year). 
2404_2366	goldLabel	a1	By not vaccinating people are subjecting other people, especially children who can't yet have vaccines, to diseases that can harm them harshly.	It is immoral to spread diseases to others when it can be avoided. This is similar to assaulting others, even if the eventual damage is small.
2684_2579	goldLabel	a2	Many people do not vaccinate because they are under pressure from their communities. When we force everyone to get vaccinated, we actually give more people what they want than the status quo.	Flu vaccination should be mandatory because when most people get the flu vaccine, it helps protect the population as a whole. This is because there are fewer infected people to transmit the highly contagious illness.
2428_2526	goldLabel	a1	People are less likely to get the flu because they are vaccinated thus more immune	A government mandate on flu vaccination will counterbalance lies being spread by the anti-vaxxing movement that are detrimental to society. 
2542_2628	goldLabel	a2	Sending people to vaccinate will make people see some doctor and have some interaction with medical professionals, means more awareness and probability for people to care for their health	Even if flu vaccines aren't 100% effective, the chance of effectiveness is worth mandating vaccination since there are so few risks to people getting them that even one additionally prevented case is worth it. 
